commit_id,nuc,arexp,ent,ndev,age,asexp,la,ld,target
969,63.0,1077.0,1.81983431952357,0.833333333333333,7.83333333333333,0.0555555555555556,54,5,False
970,38.0,1078.0,2.93017917907546,0.3571428571428571,4.0,911.0,163,118,True
971,31.5,6.0,1.33629194077349,1.0,6.5,0.03125,83,22,True
972,9.0,7.0,0.0,4.0,0.0,2.0,61,16,True
973,47.8333333333333,54.0,1.88313614145126,0.833333333333333,14.666666666666698,41.0,124,37,True
974,32.0,55.0,0.811278124459133,1.5,0.0,42.0,1,51,False
975,51.3333333333333,57.0,2.16387996220028,0.7777777777777779,6.55555555555556,0.0218758336607937,82,31,False
976,5.5,60.0,0.975679786893308,0.5,6.0,0.2043611617922289,59,12,True
977,10.4,62.0,1.4572273047399198,0.6,1.6,0.2043611617922289,175,21,True
978,18.0833333333333,1083.0,2.73329607010519,0.4166666666666671,73.75,0.0020000000000001,169,140,True
979,48.5833333333333,1085.0,2.2562802567325098,0.583333333333333,3.5,0.124999999992724,211,138,True
980,27.0,188.0,1.26122494525633,1.6666666666666698,2.0,12.0,203,7,False
981,6.0,190.0,0.0,2.0,0.0,77.0,5,6,False
982,111.0,191.0,0.0,4.0,4.0,78.0,4,0,False
983,28.5714285714286,1086.0,1.43115113383125,0.5714285714285711,13.4285714285714,0.0185185185327305,191,110,False
984,63.0,63.0,0.7219280948873621,2.0,5.5,0.292369867093839,5,0,False
985,19.5555555555556,1055.5,1.9543840581474297,0.444444444444444,6.66666666666667,0.0052083333333511,683,3,True
986,0.0,1056.5,0.0,0.0,0.0,329.0,172,0,True
987,27.6896551724138,1054.0,3.80442984213149,0.172413793103448,53.51724137931029,0.125000183703378,279,204,True
988,41.8,1054.0,1.9701247407004696,1.0,15.8,0.0420000000000001,20,3,False
989,78.75,1053.0,0.857219154642827,1.5,17.0,920.0,14,196,False
990,0.0,1054.0,0.0,0.0,0.0,921.0,171,0,False
991,60.0,1055.0,0.607454222008005,1.25,0.25,0.124999999992724,61,42,False
992,86.4,1055.0,1.8488385670861205,1.2,8.6,0.3888888888888889,47,29,True
993,32.0,197.0,1.6211509331628502,1.0,8.5,80.0,25,0,True
994,1.0,199.0,0.970950594454669,0.5,0.0,0.688217657415008,15,0,False
995,4.0,200.0,1.67772487489208,0.6,17.2,0.388211462353521,231,6,False
996,2.5,8.0,0.935269139868357,1.0,8.5,0.04296875,68,6,True
997,51.625,1048.5,2.23960153372719,0.875,22.875,0.0185185185327305,104,53,True
998,58.0,64.0,1.3015059887128402,1.25,103.75,50.0,5,121,False
999,24.3333333333333,65.0,3.4527561542196805,0.333333333333333,4.611111111111111,0.2043611617922289,1304,341,True
1000,12.5,66.0,2.9299831188312697,0.333333333333333,0.5,0.2043611617922289,44,28,True
1001,52.28571428571429,67.0,1.9935018744104696,0.857142857142857,6.142857142857139,0.2043611617922289,148,18,True
1002,19.6,68.0,1.17604517049654,1.0,5.2,0.188590960402503,6143,229,True
1003,23.4,69.0,3.43320564614052,0.3,29.65,0.2043611617922289,182,41,True
1004,37.0,70.0,1.48643943875518,1.0,1.75,0.2043611617922289,297,15,True
1005,18.8461538461538,71.0,2.60486709677796,0.307692307692308,36.3076923076923,0.2043611617922289,97,81,True
1006,10.0,9.0,0.0,4.0,20.0,4.0,7,1,False
1007,186.0,73.0,0.0,5.0,0.0,59.0,2,0,False
1008,17.1666666666667,205.0,0.626643544757978,0.5,18.5833333333333,0.270752270784328,160,1517,True
1009,48.3333333333333,206.0,1.20917599764073,1.6666666666666698,0.0,0.735305088601847,24,14,True
1010,9.0,1044.0,0.0,3.0,2.0,333.0,1,8,False
1011,67.0,74.0,0.91829583405449,2.0,88.5,0.292369867093839,9,3,False
1012,133.5,1044.5,0.91829583405449,2.5,3.5,929.0,3,3,True
1013,36.0,1045.5,0.0,4.0,30.0,930.0,1,1,False
1014,30.1666666666667,1048.5,2.1559311460578603,0.833333333333333,10.3333333333333,0.0185185185327305,136,29,True
1015,0.5,75.0,0.5113351532295529,0.5,14.5,29.0,119,4,True
1016,37.9,78.0,2.749262245769,0.5,40.4,61.0,62,37,False
1017,12.6923076923077,80.0,2.9818339868405097,0.384615384615385,12.7692307692308,0.2043611617922289,69,68,False
1018,7.33333333333333,81.0,2.9335716683551603,0.222222222222222,80.7777777777778,0.2043611617922289,85,79,False
1019,14.7857142857143,83.0,2.01274519633079,0.4285714285714289,13.2857142857143,0.0171732062784902,378,321,True
1020,8.8,85.0,1.99541551689862,0.6,48.0,0.2043611617922289,33,46,True
1021,41.454545454545496,86.0,2.8920190310693403,0.545454545454545,0.0909090909090909,0.0615888864702144,4,48,False
1022,49.25,88.0,1.6065367455296902,1.5,26.25,0.0601982965874902,24,4,True
1023,34.4444444444444,1046.0,2.5667207159734704,0.555555555555556,5.888888888888888,0.218,14,20,True
1024,8.0,1047.5,0.0,2.0,42.0,37.0,2,2,False
1025,1.2,1048.5,1.58349523116516,0.6,93.4,0.124999999992724,47,35,True
1026,33.75,1048.5,1.74850755286924,1.0,5.0,935.0,37,7,True
1027,47.0,1049.5,1.27387223451105,1.33333333333333,14.333333333333302,0.125000183703378,6,25,False
1028,4.0,1050.5,0.0,3.0,34.0,39.0,3,3,True
1029,5.5,1051.5,0.991963204047835,1.0,55.0,339.0,123,152,True
1030,19.5,1053.0,1.60821676761668,1.0,0.5,0.250000302919943,101,59,True
1031,35.6666666666667,1053.5,2.4945448421502,0.4,11.2,0.388888888903101,86,110,True
1032,19.2857142857143,1054.0,2.32499990243058,0.4285714285714289,2.85714285714286,0.125000183703378,111,50,True
1033,22.8,1055.0,2.75739969492716,0.4,4.2,0.0185185185327305,524,281,True
1034,16.475,1051.0,3.88516448177239,0.15,21.575,0.270833333333351,808,169,True
1035,7.857142857142861,1052.0,2.40840096063798,0.4285714285714289,0.0,942.0,0,660,False
1036,26.6666666666667,1054.0,2.32419653097204,0.833333333333333,1.33333333333333,0.0185185185327305,30,25,True
1037,9.571428571428571,1055.0,3.98748148727118,0.19047619047619,0.142857142857143,0.270833333333351,69,69,True
1038,3.6666666666666696,1057.0,0.530406077830604,0.333333333333333,0.0,0.388888888903101,42,2,True
1039,51.3333333333333,89.0,0.340069381521964,0.833333333333333,1.6666666666666698,0.0221218968266828,1669,187,True
1040,7.875,1059.5,2.4131898360243,0.375,0.25,948.0,51,134,True
1041,22.6,1057.0,1.1662803189944,1.0,4.2,1.837106538127169e-07,10,104,False
1042,5.33333333333333,1059.0,1.72709450865921,0.666666666666667,0.0,0.0500000000000001,694,0,True
1043,0.0,1058.5,0.913670471482789,0.0,0.0,952.0,105,0,False
1044,71.3,1057.0,2.33362677966346,0.8,4.8,0.270833333333351,164,28,False
1045,44.3333333333333,1053.5,1.5,1.33333333333333,2.0,0.750000000021828,4,4,False
1046,19.0,207.0,1.5240121535593398,0.666666666666667,14.1111111111111,0.388211462353521,616,1481,True
1047,9.0,208.0,0.0,4.0,0.0,86.0,10,13,False
1048,16.25,209.0,1.30727658711582,0.75,74.5,87.0,190,88,True
1049,3.0,1054.5,0.0,2.0,46.0,956.0,47,8,False
1050,11.0,1055.5,0.954434002924965,1.0,24.0,957.0,6,2,True
1051,27.5,94.0,2.56634478830005,0.625,11.0,74.0,106,62,True
1052,1.0,211.0,0.0,1.0,73.0,13.0,16,8,True
1053,94.0,1057.5,0.0,4.0,7.0,958.0,9,9,False
1054,13.0,1057.0,1.09579525500093,1.0,8.0,961.0,1,10,False
1055,2.85714285714286,1058.0,1.87445048614849,0.285714285714286,2.57142857142857,0.388888888903101,100,187,True
1056,82.3333333333333,1058.5,1.02480926340546,1.6666666666666698,4.66666666666667,963.0,74,83,True
1057,12.0,1059.5,0.4090731390438271,1.5,4.0,0.125000183703378,49,12,False
1058,3.5,1061.0,0.5107878229540129,1.0,11.5,0.125000183703378,69,19,True
1059,20.3,1061.0,3.52080493657088,0.3,22.0,0.0208940719144801,450,162,True
1060,67.5,1061.5,2.07782304392401,1.0,18.6666666666667,0.0185185185327305,184,0,True
1061,84.0,1059.0,0.566509506552905,2.0,7.0,0.124999999992724,12,3,False
1062,24.1,212.0,1.45436961247839,0.6,4.6,0.270752270784328,806,207,True
1063,3.0,1056.5,0.7341280428958431,0.5,22.0,0.125000183703378,95,2,False
1064,19.2,96.0,2.97030559245073,0.4,9.0,0.2043611617922289,113,23,False
1065,52.6666666666667,1051.0,2.3935823097180298,0.833333333333333,8.66666666666667,0.3888888888888889,15,3,True
1066,4.142857142857141,10.0,1.7420560413834798,0.5714285714285711,7.71428571428571,0.4208984375,304,435,True
1067,245.0,99.0,0.0,5.0,1.0,77.0,4,0,False
1068,11.0,100.0,0.6143694458867571,1.0,15.0,0.2043611617922289,18,0,False
1069,23.352941176470605,1046.5,3.49374300276886,0.235294117647059,14.2941176470588,0.0185185185327305,136,103,True
1070,172.0,1047.5,0.4138168503036339,3.0,4.5,0.124999999992724,11,1,False
1071,12.0,11.0,0.0,4.0,0.0,6.0,53,22,True
1072,51.0,1047.0,0.375474846429889,0.833333333333333,3.1666666666666696,0.0052083333333511,394,2944,False
1073,82.6666666666667,1047.5,1.02169715960757,1.0,18.5,0.0052083333333511,69,85,True
1074,125.5,1049.0,0.8631205685666309,2.5,11.5,979.0,9,12,True
1075,88.3333333333333,101.0,2.30271389303757,0.666666666666667,6.77777777777778,0.2043611617922289,31,28,True
1076,79.0,102.0,0.8536576732793308,2.0,0.0,80.0,24,37,True
1077,10.3333333333333,1049.0,2.84188115649068,0.444444444444444,14.0,0.750000000021828,60,46,True
1078,41.25,1047.5,1.55403622102215,1.0,17.5,0.0185185185327305,38,10,True
1079,7.0,1048.5,0.0,2.0,3.0,982.0,1,15,False
1080,42.0,103.0,0.428214311258545,1.0,12.0,0.292369867093839,81,0,False
1081,7.75,104.0,1.82306798227366,0.5,59.0,82.0,11,0,False
1082,6.5,216.0,0.791858352567484,1.5,20.0,0.688217657415008,42,0,False
1083,6.0,217.0,0.6667322078711999,0.75,10.0,0.688217657415008,116,99,False
1084,8.33333333333333,218.0,1.43050581099186,1.0,0.0,0.688217657415008,51,18,False
1085,12.0,219.0,1.3835783116843,1.0,6.33333333333333,0.388211462353521,107,2,True
1086,11.0,221.0,0.91829583405449,1.5,0.0,93.0,3,3,False
1087,12.0,222.0,1.0,1.5,0.0,0.735305088601847,1,3,False
1088,17.0,225.0,0.7219280948873621,1.5,0.0,0.735305088601847,20,15,True
1089,3.0,1050.5,1.56718616016211,0.666666666666667,38.0,987.0,18,74,False
1090,32.5,1051.5,0.260145363947714,1.5,9.0,988.0,37,54,True
1091,133.0,107.0,0.0,4.0,4.0,83.0,2,2,True
1092,10.0,108.0,0.789004062583385,0.666666666666667,11.0,0.2043611617922289,5,84,True
1093,9.75,228.0,1.6803531851534,0.75,1.5,0.388211462353521,26,0,False
1094,8.5,109.0,0.8997437586982628,1.0,32.5,85.0,15,4,False
1095,7.0,110.0,1.8271392425777504,0.5,28.25,86.0,43,29,True
1096,12.0,1042.0,0.0,4.0,32.0,989.0,1,1,False
1097,10.75,229.0,1.9071996707089496,0.75,4.0,0.388211462353521,18,0,False
1098,11.75,230.0,1.83905427024362,0.75,0.0,0.388211462353521,16,13,False
1099,27.0,1051.5,0.0,3.0,11.0,995.0,9,1,True
1100,8.0,1052.5,0.0,1.0,0.0,996.0,10,3,True
1101,72.6666666666667,115.0,1.5075483689966798,1.0,12.333333333333302,0.0218757742889804,147,3,True
1102,74.5,116.0,0.923482688908994,1.0,4.375,0.188590960402503,862,47,True
1103,48.0,117.0,0.3814628932428279,1.6666666666666698,0.0,0.188590960402503,590,56,True
1104,117.666666666667,118.0,1.4897648381824398,2.0,5.33333333333333,0.2043611617922289,26,25,True
1105,61.1666666666667,119.0,1.91525214582144,0.833333333333333,7.33333333333333,93.0,45,18,True
1106,41.8888888888889,120.0,1.71893803136056,0.555555555555556,14.444444444444402,0.2043611617922289,154,178,True
1107,135.0,121.0,0.0,4.0,0.0,95.0,0,9,False
1108,6.33333333333333,124.0,1.22344361844491,1.0,18.6666666666667,96.0,84,2,False
1109,46.0,125.0,1.75,1.0,9.5,0.292369867093839,0,8,False
1110,204.0,1053.0,0.0,5.0,2.0,999.0,3,3,True
1111,98.5,1054.0,0.91829583405449,3.0,5.0,0.124999999992724,3,0,False
1112,86.6666666666667,1055.0,0.969751787969341,2.0,0.666666666666667,0.125000183703378,152,19,True
1113,32.3333333333333,1059.0,1.58496250072116,1.6666666666666698,56.3333333333333,76.0,3,3,False
1114,73.0,127.0,0.5435644431995961,2.0,4.5,0.1875076161813889,9,15,False
1115,33.8,1061.0,2.0048053965502,1.0,70.4,0.750000000021828,34,1,False
1116,18.125,1062.0,5.51938266859257,0.0729166666666667,21.7916666666667,0.0185185185327305,2172,719,True
1117,89.0,128.0,0.450791388354665,2.0,37.5,0.292369867093839,48,5,False
1118,25.5,132.0,0.7355085815538399,1.5,0.0,0.2043611617922289,27,2,True
1119,11.4,1063.5,2.18417294130511,0.8,3.4,1006.0,114,123,True
1120,9.0,235.0,0.522559374536941,1.5,11.0,101.0,15,2,False
1121,6.0,1064.0,0.0,4.0,21.0,51.0,3,3,True
1122,127.5,1065.0,1.66990951377316,1.75,2.5,0.124999999992724,4,24,True
1123,6.0,236.0,0.970950594454669,1.5,33.0,16.0,3,2,False
1124,11.0,1065.0,0.0,2.0,2.0,52.0,4,6,False
1125,35.9090909090909,135.0,2.3766587136076405,0.545454545454545,5.27272727272727,0.0221218968266828,126,92,True
1126,47.625,1066.0,2.43464476278761,0.625,17.375,0.125000183703378,33,33,True
1127,101.75,1067.0,1.5083826242427798,1.25,4.75,0.750000000021828,26,3,True
1128,20.0526315789474,1069.0,3.5593451398494,0.2105263157894739,84.7894736842105,0.125000183703378,64,57,False
1129,49.0,1070.0,2.20601478055877,0.7142857142857142,15.142857142857098,0.125000183703378,33,28,False
1130,30.0434782608696,14.0,3.59458122113525,0.260869565217391,5.39130434782609,0.0020383298397064,497,112,True
1131,12.0,136.0,0.0,2.0,5.0,7.0,2,0,False
1132,103.5,137.0,0.7219280948873621,2.0,3.0,0.292369867093839,1,4,False
1133,23.0,138.0,0.0,4.0,2.0,108.0,0,3,False
1134,47.8333333333333,1070.5,1.84853690456353,1.0,11.666666666666698,0.125000183703378,88,18,True
1135,100.333333333333,1071.5,0.546187824373104,2.0,13.0,1013.0,27,78,True
1136,2.0,1074.5,1.11084597868969,1.0,92.75,54.0,0,449,False
1137,7.611111111111112,1075.5,2.8852340720253395,0.166666666666667,26.5555555555556,0.125000183703378,534,423,True
1138,16.3333333333333,1077.5,0.8937608548311079,1.33333333333333,3.6666666666666696,1017.0,222,11,True
1139,15.5,139.0,1.05669558692596,0.75,16.0,0.2043611617922289,131,2,True
1140,104.5,140.0,0.91829583405449,2.0,0.5,0.292369867093839,2,1,False
1141,39.6,143.0,0.659391744712491,1.0,7.0,0.0446180209943226,45,316,True
1142,9.5,144.0,0.811278124459133,1.0,14.0,113.0,10,2,False
1143,23.75,145.0,1.84125017028155,0.75,17.25,114.0,11,7,False
1144,8.5,146.0,0.468995593589281,1.0,8.0,115.0,10,0,False
1145,59.0,147.0,2.63566607577076,0.666666666666667,4.44444444444444,0.0615888864702144,285,203,True
1146,33.0,1074.5,0.0,2.0,34.0,1018.0,16,2,False
1147,11.0909090909091,15.0,1.58959355803924,0.363636363636364,20.0,0.157070082062696,283,386,True
1148,22.2941176470588,1078.5,3.3259632968441,0.3529411764705879,29.058823529411807,0.125000183703378,481,213,True
1149,8.2,1080.5,1.95251271090494,0.6,30.8,1022.0,461,573,True
1150,49.0,151.0,0.413034304875411,1.6666666666666698,9.0,0.188590960402503,88,4,True
1151,11.0,153.0,1.95474543132915,0.6,37.2,0.2043611617922289,211,123,True
1152,212.0,1082.0,0.0,6.0,0.0,1023.0,3,3,True
1153,103.666666666667,1082.5,0.4252089375918729,1.6666666666666698,18.0,1024.0,12,70,False
1154,30.0,1083.5,0.0,2.0,0.0,1025.0,3,3,False
1155,22.5,239.0,0.5032583347756461,2.0,17.0,0.735305088601847,5,4,False
1156,15.333333333333302,240.0,1.05480064869548,1.33333333333333,10.3333333333333,0.688217657415008,0,67,False
1157,14.8,241.0,2.06583639475537,0.8,11.0,0.388211462353521,81,0,False
1158,35.5714285714286,1084.5,2.3320706808013902,0.7142857142857142,3.85714285714286,0.125000183703378,116,150,True
1159,17.7142857142857,1085.0,2.32366036275728,0.5714285714285711,18.1428571428571,0.125000183703378,165,78,True
1160,14.0,1086.0,0.0,1.0,103.0,1028.0,43,58,False
1161,27.0,1087.0,1.7477114892454402,0.6,13.6,1029.0,4,40,False
1162,10.5,1088.0,2.63605463643376,0.285714285714286,12.5,0.125000183703378,584,45,True
1163,13.083333333333302,1089.0,3.40222162915146,0.25,3.0833333333333304,0.125000183703378,27,20,True
1164,36.0,1090.0,2.3991303913908,0.857142857142857,12.5714285714286,0.3888888888888889,15,21,True
1165,4.5,1091.0,0.0715037894499587,1.0,0.0,1033.0,60,56,True
1166,15.8,243.0,1.64015705287419,0.8,0.0,0.388211462353521,129,28,False
1167,20.5833333333333,1093.0,2.70997248987591,0.333333333333333,2.4166666666666696,0.0020000000000001,1203,1,True
1168,17.25,246.0,1.72484895701145,1.0,0.75,0.388211462353521,155,6,False
1169,20.0,247.0,1.40947131005719,1.33333333333333,0.0,0.388211462353521,47,0,False
1170,31.0,248.0,0.0,4.0,0.0,108.0,5,5,False
1171,16.2,249.0,2.0635839815700803,0.8,4.4,0.388211462353521,108,15,False
1172,33.0,250.0,0.0,4.0,0.0,110.0,10,20,False
1173,23.5,251.0,0.353359335021421,2.0,0.0,0.688217657415008,6,9,False
1174,10.5,1094.0,0.890491640219491,1.5,1.0,1035.0,14,12,False
1175,32.2,1095.0,1.8978210680595704,0.5,25.6,0.125000183703378,185,200,True
1176,7.0,1096.0,0.0,2.0,0.0,390.0,3,3,False
1177,9.5,1097.0,1.45440045292653,0.375,1.625,0.125000183703378,197,81,True
1178,26.2592592592593,1098.0,3.72847437433906,0.222222222222222,15.555555555555598,0.0052083333333511,307,214,True
1179,10.375,1096.0,2.47955621157418,0.25,0.0,0.125000183703378,25,72,True
1180,10.75,1097.5,2.53499729998428,0.375,7.5,0.125000183703378,139,34,True
1181,21.5,1097.0,0.961236604722876,1.5,93.0,1042.0,12,1,False
1182,79.6666666666667,1099.0,2.17817985653878,1.0,10.833333333333302,0.0185185185327305,205,2,True
1183,6.33333333333333,1100.0,1.45914791702724,1.0,0.0,0.125000183703378,2,4,False
1184,260.0,1099.0,0.0,5.0,0.0,1046.0,1,1,False
1185,261.0,154.0,0.0,5.0,0.0,122.0,11,2,False
1186,16.5,155.0,0.8631205685666309,1.5,2.5,123.0,3,4,False
1187,17.5,156.0,0.8631205685666309,1.5,0.0,124.0,4,3,False
1188,2.0,1098.0,0.0,2.0,56.0,398.0,46,2,True
1189,51.8,1100.0,1.7371063804803402,1.0,40.0,0.124999999992724,29,95,False
1190,102.4,1098.5,1.85666427909123,1.4,22.0,0.124999999992724,105,121,True
1191,66.3,1099.5,2.26246542191024,0.7,20.5,0.0052083333333511,32,60,True
1192,86.3333333333333,1100.5,0.7379022884523789,2.0,0.0,0.0185185185327305,174,205,True
1193,38.7692307692308,1095.0,3.1103963277431297,0.538461538461538,13.7692307692308,0.0287037037037037,160,32,True
1194,21.0,1095.5,1.9852281360342496,1.0,51.0,0.125000183703378,40,2,True
1195,32.625,1096.5,2.7832653556271603,0.625,21.875,0.125000183703378,93,122,True
1196,5.0,1097.5,0.0,1.0,29.0,1057.0,8,17,False
1197,121.5,1098.5,0.91829583405449,2.5,0.5,0.124999999992724,3,3,False
1198,79.5,157.0,0.811278124459133,2.5,21.0,125.0,11,1,False
1199,15.272727272727304,1099.5,2.67549498512169,0.6363636363636359,20.1818181818182,0.125000183703378,144,86,True
1200,5.888888888888888,1100.5,2.06184954116466,0.444444444444444,34.6666666666667,0.0185185185327305,120,65,True
1201,26.6,1102.5,3.04450110864592,0.35,28.0,0.0185185185327305,1367,285,True
1202,68.5,1103.5,2.9006522257689906,0.6,20.2,1064.0,37,36,True
1203,22.285714285714302,1105.5,2.3528829700609304,0.7142857142857142,0.857142857142857,0.125000183703378,50,78,True
1204,177.5,1105.5,0.91829583405449,3.0,5.5,1066.0,0,3,False
1205,28.9090909090909,1107.5,2.86674645671377,0.545454545454545,14.1818181818182,0.125000183703378,79,223,True
1206,39.4285714285714,1108.5,2.030398406593,0.857142857142857,0.857142857142857,0.0185185185327305,106,20,True
1207,52.0,1109.5,0.0,3.0,2.0,1070.0,0,11,False
1208,39.4,1110.0,1.7704115311709898,1.0,1.4,0.125000183703378,53,7,True
1209,44.0,1108.5,0.0,3.0,6.0,1072.0,11,4,False
1210,3.0,1110.0,0.0,1.0,0.0,1074.0,1,3,False
1211,35.0,1111.5,0.0,3.0,0.0,415.0,20,2,False
1212,47.0,1112.5,0.0,4.0,0.0,1076.0,12,25,True
1213,75.8,1113.5,1.680090895278,1.4,8.8,0.375000119202014,40,13,False
1214,105.0,1115.5,0.0,4.0,0.0,1079.0,52,24,True
1215,27.3636363636364,1116.5,2.90124101978415,0.454545454545455,3.63636363636364,0.270833333333351,612,20,True
1216,0.0,1117.5,0.0,0.0,0.0,1081.0,29,0,False
1217,51.5,2.0,0.238684511351001,2.0,11.5,0.0,29,22,True
1218,17.8666666666667,3.0,2.7994634093914,0.4,19.8666666666667,0.037037037037037,543,26,True
1219,85.0,1118.5,1.33282040458502,1.6666666666666698,66.6666666666667,0.124999999992724,16,1,False
1220,28.9166666666667,1117.5,2.46930969557832,0.5,27.5,0.388888888903101,88,209,True
1221,38.5,1118.5,0.988914185371159,1.5,10.5,0.125000183703378,93,12,False
1222,49.0,16.0,0.0,4.0,3.0,10.0,1,0,False
1223,4.90322580645161,1119.5,1.99070896717958,0.129032258064516,31.7096774193548,0.25,3008,1122,True
1224,154.0,1120.5,0.0,6.0,2.0,1086.0,5,2,False
1225,71.75,1121.5,1.6234648848910502,1.25,35.25,0.124999999992724,55,51,True
1226,34.5,158.0,0.286396957115956,1.5,48.0,0.2043611617922289,60,0,False
1227,39.0,1122.5,0.696243390859355,1.33333333333333,145.0,1088.0,22,65,True
1228,101.0,7.0,0.183122068301373,2.0,27.5,0.1875,36,0,False
1229,56.375,1125.0,2.6473681220778102,0.75,2.25,0.21,43,12,True
1230,19.0,1126.0,0.8631205685666309,1.5,12.0,1090.0,3,4,False
1231,15.0,1128.0,1.0540157730728,1.0,0.0,1092.0,16,24,True
1232,11.0,1129.0,0.0,3.0,29.0,421.0,2,1,False
1233,77.6,1130.0,2.21161334091774,1.4,12.2,1093.0,30,6,True
1234,1.0,1131.0,0.0,1.0,29.0,422.0,2,2,False
1235,20.0,1130.5,0.0,3.0,51.0,1094.0,1,1,True
1236,1.0,11.0,0.0,1.0,5.0,3.0,1,1,False
1237,40.8333333333333,1132.0,2.02923816421421,0.5,34.6666666666667,0.125000183703378,90,52,True
1238,5.0,1134.0,2.1214551343021,0.4,5.6,1098.0,58,19,False
1239,127.5,1135.0,0.8631205685666309,3.0,13.0,0.124999999992724,6,1,False
1240,0.0,1137.0,0.0,0.0,0.0,1100.0,0,6,False
1241,12.0,13.0,0.591672778582327,2.0,4.0,0.2718505859375,9,5,True
1242,266.0,1139.0,0.0,5.0,3.0,1101.0,25,3,True
1243,1.0,14.0,0.0,1.0,44.0,6.0,5,1,False
1244,52.3333333333333,160.0,0.807670205726944,1.6666666666666698,18.6666666666667,0.188590960402503,23,0,False
1245,28.5,161.0,2.42811996486787,1.0,18.0,129.0,38,25,True
1246,0.5,163.0,0.988182439226075,0.5,0.5,130.0,93,40,False
1247,0.0,164.0,0.0,0.0,0.0,131.0,109,0,True
1248,24.6666666666667,165.0,2.8828356047706003,0.5,28.0833333333333,0.2043611617922289,216,184,True
1249,189.5,167.0,0.8631205685666309,4.0,0.5,133.0,4,3,False
1250,190.5,168.0,0.8631205685666309,4.0,0.0,134.0,3,4,False
1251,135.5,1137.0,0.8358550346053399,2.5,38.5,1104.0,74,50,True
1252,36.0,1139.0,0.0,3.0,13.0,427.0,0,13,False
1253,124.6,1140.0,1.83435009145391,1.4,35.6,0.0185185185327305,53,28,False
1254,72.0,1142.0,2.0,1.5,0.75,0.0555555555555556,5,3,False
1255,53.8571428571429,1145.0,3.11299586810608,0.3809523809523809,9.09523809523809,0.1722222222222219,146,59,True
1256,51.1875,15.0,3.02523869011508,0.4375,16.0625,0.0620360143110552,378,59,True
1257,72.4,1148.5,2.2295739585136203,1.4,7.8,0.0185185185327305,12,12,False
1258,46.8571428571429,171.0,2.4418488585702995,1.0,2.42857142857143,0.187492329569064,250,14,True
1259,107.666666666667,1151.0,1.08233160630356,2.0,6.33333333333333,0.125000183703378,73,18,True
1260,34.9473684210526,1152.0,2.8453499968178098,0.315789473684211,12.4210526315789,0.0052083333333511,269,571,False
1261,78.3333333333333,1153.0,1.00639070966482,1.6666666666666698,62.6666666666667,0.0185185185185185,35,4,False
1262,68.4444444444444,1154.0,1.50495546201162,0.7777777777777779,10.5555555555556,0.0052083333333333,721,84,True
1263,67.85714285714289,1157.0,2.0127339761049,1.0,14.0,0.0185185185185185,66,69,True
1264,37.8333333333333,1158.0,1.25172951331809,1.0,3.1666666666666696,0.124999999992724,98,113,True
1265,3.0,1159.0,0.0,2.0,16.0,1119.0,2,4,False
1266,162.0,1163.0,0.102713254079977,3.0,2.0,0.124999999992724,67,82,True
1267,163.0,1164.0,0.7219280948873621,3.0,0.0,0.124999999992724,8,7,True
1268,119.333333333333,1166.0,0.621904141629119,2.0,23.3333333333333,0.124999999992724,32,20,True
1269,14.5,1167.0,0.999609836367807,1.0,47.5,434.0,27,16,True
1270,2.0,1168.0,0.0,1.0,11.0,435.0,1,1,False
1271,130.5,1168.0,0.91829583405449,2.5,1.5,0.124999999992724,2,1,True
1272,5.0,173.0,0.970950594454669,1.0,12.0,0.2043611617922289,3,2,False
1273,43.75,1168.5,1.54198671766604,0.625,3.125,0.21,357,2,True
1274,111.0,1168.0,0.0,4.0,0.0,1127.0,3,6,True
1275,139.5,175.0,0.8965801705526251,3.0,1.5,140.0,83,48,True
1276,10.0,252.5,0.0,2.0,62.0,19.0,5,0,False
1277,17.3333333333333,1164.0,1.58496250072116,1.33333333333333,70.6666666666667,0.125000183703378,3,3,True
1278,57.0,182.0,0.0,4.0,0.0,146.0,9,0,False
1279,140.0,17.0,0.309543429150325,2.5,10.5,0.19580078125,21,15,False
1280,26.3636363636364,184.0,3.24856494740177,0.3181818181818179,0.0,0.0171732062784893,585,953,True
1281,27.2,253.5,0.9130566803944308,0.8,45.4,112.0,646,33,True
1282,52.0,254.5,0.0,4.0,0.0,113.0,51,64,False
1283,16.0,255.5,0.0,2.0,0.0,114.0,2,3,False
1284,140.5,1161.5,0.970950594454669,3.0,5.0,1129.0,8,12,True
1285,78.0,185.0,0.505027480354441,1.6666666666666698,15.0,0.0601982965874902,123,18,True
1286,60.0,1160.5,2.81247199935702,0.4666666666666671,15.8,0.125000183703378,232,98,True
1287,21.5,258.5,0.8974271930876949,2.0,1.0,41.0,322,188,False
1288,38.0,1157.0,0.0,2.0,7.0,1131.0,44,38,False
1289,25.0,1158.0,0.258018668664815,1.0,22.5,0.125000183703378,68,1,False
1290,27.368421052631607,1159.0,4.1126492827408,0.368421052631579,27.052631578947395,0.125000183703378,28,20,False
1291,3.25,1160.0,1.53392312094834,0.75,0.5,1134.0,257,223,True
1292,4.4,1161.0,1.42851184800843,0.4,17.4,1135.0,165,91,True
1293,21.5,186.0,2.2955593028418,0.6,7.1,0.0169281114552471,101,22,True
1294,17.6666666666667,188.0,2.33542019358844,0.833333333333333,0.0,151.0,17,37,False
1295,3.0,189.0,0.0,1.0,3.0,152.0,13,3,False
