commit_id,nuc,arexp,ent,ns,age,asexp,la,ld,target
5865,16.3333333333333,245.500000000002,2.54676484697854,2,237.0,1.24993869176512,32,19,False
5866,5.0,2428.83333333344,0.0,1,90.0,1913.0,14,10,False
5867,23.0,2431.00000000011,1.5655962303576,2,61.6666666666667,0.134899138949659,23,22,True
5868,19.0,2.0,0.769192829013014,1,150.5,2.0,16,24,False
5869,4.0,2431.50000000011,0.0,1,2.0,1916.0,3,2,False
5870,4.27272727272727,2432.50000000011,3.34695040932508,1,455.181818181818,1917.0,55,19,False
5871,41.0,2431.83333333345,1.65753700280572,1,189.5,1950.0,42,1,False
5872,19.6666666666667,2431.66666666678,1.04586681730677,1,0.666666666666667,1918.0,130,47,True
5873,43.25,2432.66666666678,1.88366329959714,1,1.0,1919.0,29,3,False
5874,44.25,2433.66666666678,1.8661968567599896,1,0.0,1920.0,6,28,False
5875,0.0,44.0,0.0,1,0.0,23.0,215,0,False
5876,1.88888888888889,46.0,1.96739555615492,1,82.3333333333333,25.0,282,253,False
5877,3.25,49.0,2.0,1,0.0,28.0,4,4,False
5878,1.0,2435.00000000011,0.0,1,121.0,1922.0,6,15,False
5879,1.0,2434.83333333345,0.932553842883338,1,97.5,1951.0,89,0,False
5880,10.0,2435.83333333345,0.0,1,190.0,1923.0,4,2,False
5881,4.0,2437.83333333345,1.4792682402834498,1,0.0,1924.0,27,287,False
5882,3.0,2438.83333333345,0.0,1,0.0,1925.0,0,2,False
5883,3.3333333333333304,2439.83333333345,0.641630936340372,1,0.0,1926.0,265,0,False
5884,28.0,3.0,0.0,1,1.0,3.0,1,3,False
5885,12.0,4.0,0.0,1,440.0,4.0,24,0,False
5886,4.0,2441.00000000011,0.0,1,53.0,1927.0,2,0,False
5887,35.0,249.250000000002,0.0,1,1.0,215.0,22,6,False
5888,6.0,2443.66666666678,0.0,1,2.0,1928.0,1,1,False
5889,0.5,2444.66666666678,0.74959525725948,1,10.5,1929.0,8,6,False
5890,10.0,1227.91666666662,0.0,1,92.0,1234.0,1,1,False
5891,10.923076923076902,2445.00000000011,3.3623135415482497,1,378.8461538461541,1930.0,65,36,False
5892,20.0,5.0,0.940285958670631,1,92.5,5.0,13,1,False
5893,0.0,1225.58333333329,0.0,1,0.0,1235.0,62,0,False
5894,1.0,51.0,0.0,1,0.0,30.0,0,3,False
5895,69.0,1222.74999999996,0.0,1,9.0,1236.0,4,0,False
5896,19.9444444444444,2435.6666666667898,3.50933834656506,2,68.2222222222222,0.992184877394992,1104,7,True
5897,4.6,2436.6666666667898,2.07522057620719,1,101.2,1933.0,146,8,False
5898,9.0,252.750000000002,0.0,1,0.0,290.0,4,2,False
5899,21.0,2437.6666666667898,0.0,1,0.0,1954.0,25,21,False
5900,20.3846153846154,2438.6666666667898,3.3182030106459903,2,78.5769230769231,0.992184877394992,612,97,True
5901,16.818181818181802,53.0,2.8513295185416,3,57.1818181818182,0.0171467760873721,287,44,False
5902,18.5,2435.6666666667898,2.77496878396152,2,26.875,0.992184877394992,397,108,True
5903,7.0,54.0,0.0,1,22.0,17.0,6,1,False
5904,1.6666666666666698,253.750000000002,1.02242070384833,1,82.3333333333333,291.0,9,8,False
5905,8.0,254.750000000002,0.0,1,0.0,218.0,5,8,False
5906,18.75,2435.6666666667898,0.604665148779436,1,0.25,1958.0,60,3,False
5907,10.875,2436.6666666667898,2.71840057692609,2,88.5,0.992184877394992,99,34,True
5908,22.0625,37.0,1.97631211266543,3,98.5,0.4995421251062789,518,110,True
5909,5.0,38.0,0.0,1,0.0,29.0,5,3,False
5910,1.0,1219.08333333329,1.58327486313041,1,38.8,1237.0,270,1,True
5911,5.5,2438.6666666667898,0.811278124459133,1,30.0,1961.0,24,0,False
5912,52.0,2439.6666666667898,0.0,1,190.0,1962.0,32,62,False
5913,4.4,1221.08333333329,1.9688046537786896,2,10.2,0.437473020398673,188,0,True
5914,16.2765957446809,2448.6666666667898,5.86601793582612,3,232.223404255319,0.0004572483586846,529,1005,True
5915,19.25,1221.58333333329,4.25665734243025,1,0.0,1241.0,45,45,False
5916,6.33333333333333,1222.58333333329,4.49767364588437,1,0.0,1242.0,33,79,False
5917,0.0,2450.1666666667898,0.0,1,0.0,1965.0,3,1,False
5918,2.8,2449.6666666667898,3.00396729060116,1,143.8,161.0,0,864,False
5919,7.66666666666667,55.0,3.12192809488736,1,142.111111111111,18.0,19,1,False
5920,19.6666666666667,43.0,1.26744380380723,1,306.0,30.0,12,7,False
5921,13.5,44.0,2.20249643855926,1,0.0,1.0,423,1,False
5922,4.25,42.6666666666667,1.24232488794124,1,42.25,46.0,85,3,False
5923,2.5,2446.33333333345,0.4394969869215129,1,0.0,1945.0,12,10,False
5924,6.0,2447.33333333345,0.0,1,0.0,1946.0,1,0,False
5925,39.619047619047606,2449.1666666667898,3.76639975496145,2,27.0,0.992184877394992,711,96,True
5926,6.66666666666667,2447.33333333345,1.62455569378728,2,17.0,0.992184877394992,93,11,False
5927,31.0,2445.50000000012,1.1985966192785802,1,41.25,1968.0,83,18,False
5928,5.25,46.0,2.0,1,99.25,31.0,4,4,True
5929,41.0,254.750000000002,4.104054796348232,6,118.68,0.227777777765017,62,251,False
5930,15.0,2445.83333333346,3.07864613157207,2,79.1,0.992184877394992,21,22,False
5931,44.866666666666696,2446.50000000012,3.56603996451194,5,103.1,0.249987199999945,24,2002,False
5932,9.0,2448.83333333346,0.0,1,49.0,1954.0,6,26,False
5933,19.5,2449.50000000012,0.797326510147442,1,16.5,1955.0,26,3,False
5934,17.0,6.0,0.8833882724833609,1,2.0,6.0,107,9,False
5935,14.333333333333302,2450.50000000012,1.23805960905644,2,8.0,0.865100861049788,83,33,False
5936,0.0,2451.50000000012,0.0,1,0.0,1957.0,113,0,False
5937,0.0,2453.50000000012,0.0,1,0.0,1958.0,85,0,False
5938,25.5,2454.00000000012,1.50100184016872,1,6.16666666666667,1959.0,99,86,False
5939,23.3333333333333,2454.50000000012,1.4219115073546398,1,0.0,1960.0,4,19,True
5940,13.25,5.0,2.52530692575908,1,176.0,4.0,85,73,False
5941,7.33333333333333,47.0,1.29564194907455,1,160.0,32.0,86,1,False
5942,3.5,9.0,0.4005755426366399,1,3.5,8.0,7,81,False
5943,1.0,10.0,0.0,1,0.0,9.0,96,0,False
5944,25.6666666666667,2454.33333333346,1.10568053346772,1,4.0,1971.0,137,8,False
5945,13.5,1213.24999999996,0.4138168503036339,1,189.0,1245.0,20,16,True
5946,1.0,1214.24999999996,0.0,1,9.0,1246.0,0,1,False
5947,28.0,1215.24999999996,0.0,1,2.0,1247.0,2,4,False
5948,6.0,2454.1666666667898,0.0,1,454.0,1963.0,22,1,False
5949,18.0,6.0,1.1981839479118,1,12.666666666666698,5.0,11,2,False
5950,44.461538461538495,2455.1666666667898,2.93226375959658,3,1.92307692307692,0.0004572483586846,648,0,False
5951,3.0,397.75000000000085,0.0,1,63.0,586.0,1,1,False
5952,4.0,398.75000000000085,0.0,1,0.0,587.0,1,1,False
5953,9.875,399.75000000000085,2.85199862650212,1,240.875,634.0,64,29,False
5954,22.0,48.0,0.468995593589281,1,9.0,6.0,12,8,True
5955,11.25,49.0,1.71805888334481,1,2.0,33.0,372,11,False
5956,19.0,400.75000000000085,0.0,1,9.0,635.0,8,0,False
5957,13.5,401.75000000000085,2.884116929838509,1,1.33333333333333,588.0,646,0,False
5958,24.347826086956506,2451.50000000012,3.96799838139173,2,54.4347826086956,0.992184877394992,998,92,False
5959,13.0,2452.50000000012,0.0,1,0.0,1965.0,1,2,False
5960,7.0,51.0,0.0,1,6.0,35.0,35,21,False
5961,296.0,2453.1666666667898,0.0,1,0.0,1974.0,3,6,False
5962,3.0,2454.1666666667898,0.6227333613277221,2,239.75,0.8729159836542439,59,59,False
5963,1.0,2455.1666666667898,2.00575053329328,1,0.0,1967.0,108,93,False
5964,24.625,2456.1666666667898,2.11691590422188,1,55.0,1968.0,37,54,False
5965,4.0,2457.00000000013,0.0,1,160.0,1970.0,9,5,False
5966,77.0,2457.50000000013,1.51776362347543,1,140.5,1975.0,30,42,False
5967,29.6,2458.00000000013,1.41465795945151,2,22.6,0.992184877394992,55,34,False
5968,30.7391304347826,2458.50000000013,4.12720965653824,4,109.173913043478,0.317643468515598,69,75,False
5969,12.333333333333302,2459.33333333346,3.5345967095470296,2,51.0,0.992184877394992,533,1,True
5970,9.0,53.0,0.0,1,7.0,37.0,29,21,False
5971,14.625,2456.6666666667898,1.91379487472643,2,66.625,0.992184877394992,604,150,False
5972,19.9,2456.33333333346,3.26637076661896,2,36.05,0.992184877394992,754,39,True
5973,8.0,60.0,0.0,1,3.0,42.0,0,1,False
5974,3.0,2457.1666666667898,0.0,1,454.0,1981.0,4,1,False
5975,15.333333333333302,2458.1666666667898,0.385110085406313,1,104.666666666667,1982.0,166,1,True
5976,21.0869565217391,2459.1666666667898,4.11018907458344,2,0.260869565217391,0.865100861049788,1508,0,True
5977,12.666666666666698,2460.1666666667898,1.5,1,220.333333333333,1977.0,3,5,True
5978,44.25,1207.0833333333,1.8339272176418304,2,2.0,0.437473020398673,8,5,False
5979,4.81818181818182,2461.1666666667898,2.6902398226462103,1,374.454545454545,1978.0,48,183,False
5980,0.285714285714286,2462.1666666667898,3.2515222071669503,1,0.0,1979.0,940,21,True
5981,7.0,1208.0833333333,2.12568426665484,1,11.666666666666698,146.0,23,24,False
5982,0.0,1209.0833333333,1.4986885704511002,2,0.0,0.437473020398673,200,0,False
5983,63.5,2463.1666666667898,0.6880476235340799,2,0.5,1.15607123306797e-44,49,0,False
5984,81.0,2464.1666666667898,2.17524068563648,3,3.875,2.23530480133326e-70,360,1,False
5985,9.5,61.0,0.981453895033654,1,2.0,43.0,33,17,False
5986,12.5,2465.00000000013,0.811278124459133,1,357.0,1981.0,4,4,False
5987,14.0,2466.83333333346,0.0,1,9.0,1982.0,4,2,False
5988,21.5,2467.6666666668,1.0,1,7.5,168.0,6,10,False
5989,63.5,9.0,0.523587892573222,1,173.75,15.0,39,37,False
5990,36.0,2467.83333333346,1.3669671875171798,1,61.5,1984.0,162,0,False
5991,2.28571428571429,2468.6666666668,6.39231742277876,1,307.035714285714,169.0,84,84,False
5992,7.5,2469.6666666668,2.0,1,268.75,23.0,4,4,False
5993,10.947368421052596,2471.6666666668,5.83289001416474,1,209.666666666667,1985.0,57,57,False
5994,3.84210526315789,2472.6666666668,6.569855608330951,1,185.621052631579,1986.0,95,95,False
5995,25.5,2476.1666666668,0.966618632548103,1,0.0,1986.0,27,1,False
5996,12.5,1209.99999999996,0.737258645475405,1,43.5,1250.0,42,5,True
5997,23.3333333333333,2474.6666666668,1.06370902244913,2,57.3333333333333,0.992184877394992,84,0,True
5998,1.0,2475.6666666668,0.0,1,0.0,1991.0,1,1,False
5999,14.1,2475.00000000013,2.8297448603048903,1,0.8,1989.0,821,5,True
6000,50.0,2476.50000000013,0.0,1,3.0,1993.0,2,2,False
6001,4.42857142857143,55.75,2.8073549220576,1,412.857142857143,53.0,0,7,False
6002,12.0,2477.50000000013,0.0,1,20.0,1994.0,3,3,False
6003,32.0,2478.50000000013,0.91829583405449,1,0.0,1995.0,8,7,False
6004,12.0,62.0,0.0,1,4.0,44.0,50,26,False
6005,13.0,63.0,0.0,1,0.0,45.0,26,50,False
6006,20.8863636363636,64.0,4.67534439623695,4,4.2954545454545485,0.5832722832895649,183,1049,False
6007,14.25,2481.50000000013,3.54669544285033,1,61.875,1992.0,169,96,False
6008,23.2222222222222,2482.50000000013,2.21979794268289,1,3.55555555555556,1993.0,78,215,False
6009,4.0,395.166666666667,0.0,1,21.0,589.0,8,0,False
6010,7.0,396.166666666667,0.0,1,20.0,590.0,8,0,False
6011,17.5,2483.6666666668,2.39489699885115,2,63.375,0.992184877394992,307,5,False
6012,18.0,2484.6666666668,2.81489221378028,2,166.69230769230802,0.992184877394992,59,28,False
6013,19.0,7.0,0.0,1,21.0,5.0,3,9,False
6014,18.961538461538503,8.0,4.43783524734296,2,0.0,0.96484375,1621,0,True
6015,0.315789473684211,9.0,3.62596830312118,1,0.0,7.0,426,444,True
6016,28.4,2484.6666666668,1.74131997512263,2,325.6,0.992184877394992,25,63,False
6017,2.0,2484.1666666668,0.0,1,41.0,170.0,2,1,False
6018,58.2,2485.1666666668,2.75069219104219,3,34.0,0.462454274069125,48,42,True
6019,0.875,2485.6666666668,2.48579313046694,1,0.0,2000.0,51,78,True
6020,14.3611111111111,2489.1666666668,4.64999214884612,1,63.47222222222221,1998.0,114,86,False
6021,0.0,2490.1666666668,0.0,1,0.0,1999.0,110,0,False
6022,25.0,255.916666666668,0.4220005168831529,1,3.0,296.0,103,2,True
6023,2.0,1209.3333333333,0.0,1,15.0,1251.0,16,0,False
6024,4.0,2489.83333333347,0.603652249754401,1,3.0,2000.0,60,1,False
6025,22.0,2491.83333333347,0.0,1,6.0,2002.0,5,43,False
6026,39.5,2492.33333333347,2.6512617347226803,2,0.8,0.992184877394992,237,18,True
6027,5.0,2494.33333333347,0.0,1,0.0,2005.0,0,1,False
6028,8.33333333333333,43.6666666666667,1.38249869288911,2,2.3333333333333304,0.0159902042610581,52,0,True
6029,13.2222222222222,2493.83333333347,2.38125864828861,2,22.0,0.992184877394992,129,17,True
6030,8.615384615384611,2495.6666666668,3.09008421491821,1,46.6153846153846,2008.0,271,35,False
6031,9.0,2497.50000000013,0.0,1,0.0,2010.0,1,2,False
6032,21.0,2498.50000000013,0.0,1,0.0,2005.0,2,2,False
6033,101.875,2499.50000000013,2.3865130200213,5,24.5,0.2419866871794239,7,27,False
6034,2.0,2501.00000000013,0.0,1,25.0,2009.0,2,0,False
6035,5.83333333333333,2503.00000000013,3.0954363081316503,3,3.5,0.499542751641315,575,27,True
6036,57.0,2502.6666666668,1.0516482402196998,1,129.0,2011.0,21,30,False
6037,5.307692307692308,2502.50000000013,2.80613485575642,2,19.0,0.992184877394992,222,71,True
6038,3.25,2502.33333333347,1.85836816888867,1,2.25,2013.0,175,5,True
6039,12.5,65.0,0.954434002924965,1,7.0,47.0,5,3,False
6040,8.63636363636364,2502.1666666668,3.19450525188644,1,27.5909090909091,2014.0,55,52,False
6041,10.1451612903226,2500.83333333347,5.704551308153992,4,0.145161290322581,0.317643468515598,4597,0,True
6042,4.0,2502.83333333347,0.0,1,27.0,2014.0,7,0,False
6043,9.052631578947368,2503.6666666668,2.95994509074116,1,0.0,2015.0,49,52,False
6044,47.6666666666667,2504.50000000014,1.18256759479823,1,6.33333333333333,2016.0,90,3,True
6045,13.5,66.0,1.0,1,1.0,48.0,16,6,True
6046,10.857142857142902,391.583333333333,1.99685721919021,2,10.4285714285714,0.218460083006882,195,46,False
6047,24.0,2505.83333333347,0.91829583405449,1,19.5,2018.0,9,3,True
6048,2.1666666666666696,2506.83333333347,2.17485167135894,1,2.8333333333333304,2015.0,11,25,False
6049,34.0,1205.66666666663,1.52037509459335,2,11.0,0.437473020398673,21,2,False
6050,62.0,1206.66666666663,0.0,1,0.0,460.0,1,1,False
6051,23.4,2507.6666666668,1.8832023616991893,1,15.2,2019.0,70,7,False
6052,12.0,2508.1666666668,0.0,1,0.0,2020.0,2,6,False
6053,8.6,2509.1666666668,1.40698308791189,1,148.0,2021.0,65,4,False
6054,55.6666666666667,2509.00000000014,1.24755624891827,1,7.33333333333333,2022.0,21,11,False
6055,1.33333333333333,1206.49999999997,2.17625407004887,1,158.333333333333,1254.0,455,5,True
6056,7.125,2508.33333333347,3.17798402324168,1,195.125,2018.0,279,191,False
6057,9.5,2508.83333333347,0.881290899230693,1,0.0,2019.0,5,5,False
6058,7.428571428571429,2508.50000000014,2.47594820090732,1,271.714285714286,2020.0,47,10,False
6059,20.0,2509.00000000014,1.13064489066844,1,13.666666666666698,2023.0,86,0,False
6060,0.0,2511.00000000014,0.0,1,0.0,2021.0,100,0,True
6061,1.0,2510.83333333347,3.17406071601263,1,2.0,2022.0,48,82,False
6062,4.4,2511.66666666681,1.91272816057776,1,73.2,176.0,27,29,False
6063,1.875,2512.16666666681,1.35747939193473,1,43.875,177.0,183,113,False
6064,0.5,2521.00000000014,0.953197172543056,1,1.0,2023.0,50,25,False
6065,33.0,2521.16666666681,0.0,1,14.0,2024.0,8,6,False
6066,0.0,2522.16666666681,1.9061184814766696,1,0.0,2025.0,210,0,False
6067,8.823529411764712,11.0,3.57823833430461,2,14.470588235294096,0.99755859375,334,298,True
6068,7.25,12.0,1.41084787480636,2,0.0,0.998046875,19,17,True
6069,16.0,13.0,0.0,1,0.0,12.0,0,3,False
6070,7.33333333333333,2520.50000000014,2.1331541753540098,2,79.0,0.992184877394992,50,3,False
6071,1.57142857142857,2521.00000000014,2.5287094426574104,1,149.857142857143,32.0,22,7,False
6072,2.75,2521.66666666681,1.04628546304515,1,1.5,178.0,141,65,False
6073,12.0,1194.66666666664,0.0,1,33.0,1255.0,25,0,False
6074,42.5,1195.16666666664,0.985228136034252,1,8.5,1256.0,14,0,True
6075,73.0,1196.16666666664,0.0,1,0.0,1257.0,0,1,False
6076,5.0,2519.66666666681,0.0,1,34.0,2030.0,3,11,False
6077,13.5,2520.66666666681,1.5469371097526898,1,2.25,2031.0,2,22,False
6078,1.0,14.0,0.0,1,0.0,13.0,6,10,False
6079,25.0,2521.66666666681,0.811278124459133,1,115.5,141.0,2,58,False
6080,0.0,2521.00000000015,0.0,1,0.0,2032.0,92,0,False
6081,43.0,2521.8333333334804,0.0,1,19.0,2033.0,6,13,True
6082,133.0,2522.16666666681,0.0,1,7.0,2029.0,4,4,False
6083,7.0,2523.16666666681,0.5638560041131421,1,35.5,2034.0,183,21,False
6084,48.6666666666667,160.0,0.5904755316821511,1,6.66666666666667,191.0,143,2,False
6085,22.0,161.0,0.0,1,77.0,117.0,4,4,False
6086,13.0,2513.50000000015,0.591672778582327,1,22.0,2030.0,4,3,True
6087,46.25,2514.00000000015,1.55235033465845,1,11.0,2035.0,29,12,False
6088,36.0,2513.8333333334804,0.0,1,22.0,2031.0,32,9,False
6089,7.33333333333333,2514.00000000015,1.56765807151718,2,7.33333333333333,0.865100861049788,178,20,False
6090,10.7377049180328,1179.49999999998,5.79763953000206,2,108.147540983607,4.2632564145606005e-14,418,855,True
6091,85.0,1180.49999999998,0.0,1,31.0,1259.0,3,1,False
6092,10.4444444444444,68.0,2.34054059779603,2,35.8888888888889,0.999999641984758,35,34,False
6093,0.9,69.0,3.8610563781529,2,4.95,0.992064117950688,1158,11,True
6094,10.6666666666667,1182.49999999998,1.4656697726259198,1,76.0,1262.0,63,1,False
6095,9.0,1182.99999999998,0.343974514359534,1,0.0,1263.0,10,99,False
6096,22.3,41.8333333333334,2.87704258375271,1,8.6,76.0,498,2,False
6097,23.5,1183.41666666664,0.7382848661434509,1,237.0,1264.0,23,1,False
6098,15.2222222222222,70.0,3.05310975343356,2,39.3333333333333,0.999999641984758,15,40,False
6099,13.0,1183.74999999998,0.0,1,34.0,463.0,10,0,False
6100,1.0,2482.16666666682,1.10175987610982,1,11.666666666666698,2033.0,79,0,False
6101,0.0,2483.16666666682,2.29277486587564,1,0.0,180.0,196,0,False
6102,92.0,2484.16666666682,0.0,1,0.0,2034.0,7,1,False
6103,26.0,2484.66666666682,1.48916561010093,1,11.666666666666698,2035.0,528,19,True
6104,40.0,2485.66666666682,0.811278124459133,1,0.0,2036.0,30,6,False
6105,6.0,42.5000000000001,1.5187308915185702,1,21.6666666666667,77.0,91,0,False
6106,14.0,2487.25000000016,0.0,1,0.0,2038.0,8,5,False
6107,22.6,2487.75000000016,1.1119705078703102,2,65.4,0.992184877394992,65,5,False
6108,17.5,2487.75000000016,0.932111567616675,1,19.0,2040.0,9,14,False
6109,8.0,2488.41666666682,0.7706290693639399,1,28.5,2041.0,85,8,False
6110,12.0,2489.41666666682,1.8485862557626496,1,43.6,2042.0,190,43,True
6111,0.0,2490.41666666682,0.0,1,0.0,2043.0,60,0,False
6112,17.569620253164597,72.0,5.535803829443389,1,58.9493670886076,52.0,293,763,True
6113,4.5,2489.66666666682,0.811278124459133,1,1.5,2045.0,5,3,False
6114,47.0,2490.66666666682,0.0,1,3.0,2046.0,40,0,False
6115,40.25,2490.50000000016,3.86010266965316,2,38.7916666666667,0.992184877394992,479,28,True
6116,30.5,1178.66666666665,1.0,1,40.0,1267.0,14,10,True
6117,31.5,1179.66666666665,0.991076059838222,1,0.0,1268.0,9,9,True
6118,32.5,1180.66666666665,1.0,1,0.0,1269.0,2,2,True
6119,21.2,1181.66666666664,2.05484517707684,2,82.6,0.924832761169694,51,8,False
6120,6.0,2490.58333333349,0.307456532995289,2,12.5,0.127084016345204,106,3,False
6121,6.0,2491.33333333349,2.04619755438729,1,9.2,2049.0,364,32,True
6122,0.0,2492.33333333349,0.0,1,0.0,2041.0,1,7,False
6123,0.0,73.0,3.65246814429559,2,0.0,0.992064117950688,2355,0,True
6124,1.0,74.0,0.8631205685666309,1,0.0,54.0,5,2,False
6125,2.0,75.0,0.0,1,0.0,55.0,0,1,False
6126,176.0,2493.66666666682,0.811278124459133,2,26.5,1.15607123306797e-44,5,3,False
6127,23.0,2494.66666666682,0.1551032721030339,1,3.0,2050.0,88,1,False
6128,52.8,2494.66666666682,2.7813623730672097,1,17.0,2051.0,287,24,False
6129,14.3529411764706,2495.66666666682,3.18690470910544,1,209.470588235294,2044.0,1896,3,True
6130,13.75,2493.66666666683,3.53062943339581,1,17.0,2052.0,70,2,False
6131,1.6666666666666698,2489.75000000016,1.2096741418735,1,15.666666666666698,2046.0,183,7,False
6132,1.0,1181.91666666665,0.0,1,315.0,152.0,24,2,False
6133,18.1428571428571,2484.33333333349,2.10384085084315,1,38.4285714285714,2053.0,212,19,False
6134,35.3055555555556,76.0,5.65306169759388,1,29.8055555555556,11.0,226,528,True
6135,10.0,77.0,0.0,1,48.0,56.0,0,2,False
6136,9.33333333333333,2483.91666666682,1.27590762981572,1,16.3333333333333,2047.0,138,5,False
6137,42.3333333333333,2484.91666666682,1.04009019292243,2,7.0,0.865100861049788,152,1,True
6138,22.0666666666667,2487.91666666682,2.9239698347510297,2,31.733333333333302,0.992184877394992,237,14,True
6139,49.5,2486.08333333349,0.859531691450293,1,0.5,2056.0,93,13,True
6140,16.695652173913,2487.08333333349,4.16702836053855,2,14.695652173913,0.992184877394992,935,13,False
6141,10.3333333333333,2487.41666666682,1.43552050428267,1,12.333333333333302,185.0,8,1,False
6142,16.727272727272698,2486.91666666682,3.19215302072143,2,13.6363636363636,0.992184877394992,609,29,True
6143,50.3333333333333,2484.91666666682,1.52369590080989,1,0.0,2059.0,151,27,False
6144,9.0,0.0,1.07307245333234,1,390.333333333333,0.0,36,12,False
6145,4.625,2483.33333333349,2.22292321861617,1,32.75,2054.0,139,25,True
6146,0.0,2484.33333333349,0.0,1,0.0,186.0,85,0,False
6147,11.875,1183.16666666665,2.46513200699946,1,1.375,184.0,625,0,True
6148,10.5,2485.33333333349,0.985228136034252,1,12.0,2055.0,9,5,False
6149,14.5,2.0,0.998363672593813,1,0.0,2.0,11,10,False
6150,2.0,79.0,1.91232604553145,1,10.5,5.0,39,27,False
6151,3.0,80.0,1.0,1,0.0,6.0,12,12,False
6152,36.6666666666667,2481.41666666682,2.88865796812094,2,12.2222222222222,0.992184877394992,364,8,True
6153,2.0,1179.66666666665,1.07571775045446,1,10.5,1274.0,16,17,False
6154,9.2,2478.91666666682,2.26340052338051,2,1.0,0.992184877394992,232,21,False
6155,37.0,2479.91666666682,1.4752187181963998,1,125.6,2062.0,80,3,False
6156,0.0,2483.91666666682,1.99848160779778,1,0.0,2060.0,218,0,False
6157,14.0,1180.0833333333098,0.9440870182837792,1,138.5,1275.0,47,0,False
6158,31.5,2484.00000000016,0.5435644431995961,2,36.0,0.992184877394992,3,13,False
6159,21.2,1179.0833333333098,2.19912036935551,2,17.6,0.437473020398673,214,27,True
6160,0.0,1180.0833333333098,0.0,1,0.0,153.0,78,0,False
6161,2.0,2484.16666666682,0.0,1,56.0,2064.0,19,0,False
6162,8.33333333333333,2484.91666666682,1.55665670746282,1,35.3333333333333,2065.0,5,2,False
6163,8.0,2485.91666666682,0.0,1,0.0,2066.0,12,7,False
6164,6.0,2486.91666666682,0.1892784312612019,1,37.0,2063.0,42,27,True
6165,1.0,1180.0833333333098,2.10577199566495,1,181.2,1279.0,163,5,False
6166,0.0,2486.41666666682,2.79621852309338,1,0.0,2064.0,251,0,False
6167,12.333333333333302,2485.41666666682,0.390452130813207,1,35.0,2067.0,15,18,False
6168,2.0,2487.41666666682,0.17033057560106,1,43.5,2065.0,78,1,False
6169,27.285714285714302,2486.25000000016,2.41921960520706,3,65.28571428571429,0.5,192,65,True
6170,0.0,2489.25000000016,0.822688974570335,1,0.0,2071.0,307,0,True
6171,3.0,2490.25000000016,1.0,2,52.0,0.992184877394992,4,2,False
6172,31.3333333333333,2492.00000000016,1.09307246912214,1,3.0,187.0,195,0,False
6173,3.8333333333333295,0.0,2.2606436870050297,1,157.166666666667,0.0,93,24,False
6174,5.6,1.0,3.235301874687209,1,65.4,1.0,19,33,False
6175,2.1111111111111103,82.0,3.13570452756407,1,30.4444444444444,58.0,55,7,True
6176,0.5,2.0,0.999591034189098,1,35.5,2.0,69,15,False
6177,32.0,1179.49999999998,0.994030211476956,1,41.0,1282.0,53,2,False
6178,24.3333333333333,268.333333333335,1.5655962303576,1,119.666666666667,308.0,17,13,False
6179,2.0,2484.33333333349,0.0,1,673.0,2076.0,7,2,False
6180,54.0,2486.33333333349,0.0,1,12.0,2072.0,5,2,True
6181,7.846153846153848,2487.33333333349,3.187518210176,1,15.5384615384615,2078.0,269,168,True
6182,12.0,2488.33333333349,0.0,1,0.0,2079.0,3,4,True
6183,55.0,2489.83333333349,0.0,1,0.0,2073.0,2,2,False
6184,31.0,273.333333333335,1.0,1,62.0,309.0,2,2,True
6185,16.6567164179104,274.333333333335,5.33223208212514,2,103.223880597015,1.24993869176512,118,75,False
6186,7.0,2488.33333333349,1.7595213201643798,1,0.0,2074.0,9,32,False
6187,6.36363636363636,2489.33333333349,3.18150361484484,2,93.6363636363636,0.865100861049788,45,34,False
6188,6.0,2488.83333333349,0.0,1,0.0,2075.0,25,0,False
6189,31.4285714285714,2489.83333333349,3.87866123343348,1,42.6785714285714,2076.0,169,133,False
6190,24.0,2490.83333333349,0.0,1,0.0,2077.0,2,2,False
6191,7.5,83.0,1.0454945033248102,1,33.75,59.0,209,11,False
6192,49.0,1182.0833333333098,0.0,1,25.0,1285.0,2,1,False
6193,27.71428571428569,2483.25000000016,1.66549026344065,2,37.5714285714286,0.127084016345204,187,46,False
6194,5.0,2485.91666666683,0.0,1,14.0,2083.0,12,0,False
6195,1.6666666666666698,2486.75000000016,1.43981770193991,2,18.0,0.992184877394992,95,9,False
6196,4.903846153846152,1175.99999999998,4.86524989094675,2,1.17307692307692,0.437473020398673,5494,4,True
6197,11.5,1176.99999999998,3.1845073074007897,1,16.25,1287.0,757,76,True
6198,1.75,1177.99999999998,1.54529525125158,1,49.5,154.0,140,0,False
6199,16.375,2489.25000000016,2.40331269348535,1,0.0,2081.0,49,94,False
6200,8.6,84.0,1.63704288969623,1,189.4,60.0,118,18,True
6201,10.0,2489.08333333349,0.940285958670631,1,35.0,2090.0,7,7,False
6202,12.0,85.0,0.935269139868357,1,1.0,61.0,35,2,False
6203,35.0,2487.75000000016,0.0,1,69.0,2091.0,8,4,False
6204,0.0,2488.75000000016,0.0,1,0.0,2082.0,62,0,False
6205,10.0,2489.75000000016,0.0,1,6.0,2092.0,1,1,False
6206,1.0,1172.99999999998,0.0,1,2.0,1288.0,18,2,False
6207,16.2857142857143,1167.5833333333196,2.48877577097687,1,333.714285714286,155.0,51,9,False
6208,6.71428571428571,1168.5833333333196,2.11183782519739,1,214.285714285714,1289.0,94,56,False
