commit_id,nuc,aexp,nd,ns,age,asexp,la,ld,target
1259,5.0,294,1,1,169.5,269.0,30,47,False
1260,9.0,295,1,1,11.0,270.0,2,2,False
1261,3.6666666666666696,296,1,1,45.0,271.0,72,80,False
1262,13.0,297,1,1,11.0,272.0,5,7,False
1263,49.0,298,1,1,11.0,273.0,0,1,False
1264,2.0,299,1,1,207.0,274.0,4,1,False
1265,0.0,300,1,1,0.0,275.0,200,0,False
1266,31.0,301,1,1,8.0,276.0,5,5,False
1267,25.5,302,1,1,22.0,277.0,114,104,False
1268,8.0,303,1,1,58.6666666666667,278.0,103,98,False
1269,26.0,304,1,1,5.0,279.0,2,1,False
1270,18.0,305,1,1,13.0,280.0,14,1,False
1271,1.0,306,1,1,0.0,281.0,126,155,False
1272,10.0,307,1,1,95.0,282.0,6,2,False
1273,39.0,308,2,1,59.0,283.0,2,2,False
1274,7.0,680,1,1,207.0,431.0,3,1,False
1275,21.0,681,2,1,25.0,432.0,51,3,False
1276,25.0,309,1,1,21.0,284.0,3,2,False
1277,12.0,310,1,1,95.0,285.0,2,2,False
1278,13.0,311,1,1,0.0,286.0,64,67,False
1279,2.1666666666666696,312,1,1,2.1666666666666696,287.0,215,5,False
1280,0.0,313,1,1,0.0,288.0,124,0,False
1281,12.0,314,1,1,41.0,289.0,2,3,False
1282,10.5,315,1,1,0.0,290.0,6,6,False
1283,11.0,682,1,1,98.0,433.0,2,3,False
1284,8.0,316,1,1,98.0,291.0,17,1,False
1285,2.0,317,1,1,210.0,292.0,1,1,False
1286,11.0,318,1,1,3.0,293.0,0,1,False
1287,8.0,683,1,1,2.0,434.0,13,15,False
1288,12.0,319,1,1,0.0,294.0,12,12,False
1289,18.5,759,2,1,2.0,443.0,47,4,False
1290,8.19047619047619,685,5,1,55.238095238095205,436.0,387,76,True
1291,28.0,686,1,1,0.0,437.0,26,5,False
1292,9.0,687,1,1,178.0,438.0,1,1,False
1293,15.8461538461538,689,9,3,111.307692307692,0.6851850922627472,26,26,False
1294,2.0,690,1,1,5.0,440.0,6,2,False
1295,29.0,692,1,1,0.0,442.0,2,1,False
1296,11.0,694,1,1,101.0,444.0,1,1,False
1297,6.0,695,1,1,173.5,13.0,23,1,False
1298,1.0,696,1,1,101.0,445.0,0,22,False
1299,9.91666666666667,697,13,1,69.25,446.0,84,23,False
1300,0.0,760,1,1,0.0,444.0,99,0,False
1301,1.0,320,1,1,185.0,295.0,2,1,False
1302,5.5,321,1,1,12.0,296.0,16,17,True
1303,27.0,322,1,1,7.0,297.0,1,1,False
1304,41.5,323,3,1,6.75,298.0,128,22,True
1305,11.5,324,1,1,7.0,299.0,89,32,False
1306,4.0,326,1,1,1.0,301.0,17,13,False
1307,41.5,698,1,1,19.5,447.0,61,40,False
1308,2.0,0,1,1,103.0,0.0,3,1,False
1309,7.05,328,8,1,32.5,303.0,276,119,False
1310,80.0,329,1,1,1.0,304.0,3,0,False
1311,3.0,330,1,1,0.0,305.0,14,3,False
1312,37.0,331,1,1,3.0,306.0,40,9,False
1313,8.0,333,1,1,156.0,308.0,1,0,False
1314,4.0,334,1,1,217.0,309.0,2,1,False
1315,33.0,335,1,1,2.0,310.0,2,2,False
1316,4.0,336,1,1,0.0,311.0,1,1,False
1317,3.0,704,1,1,105.0,448.0,8,3,False
1318,0.666666666666667,337,1,1,21.0,312.0,15,12,False
1319,21.5,338,2,1,4.5,313.0,7,3,False
1320,2.8333333333333304,339,2,1,16.0,314.0,80,46,False
1321,11.576923076923098,340,9,1,87.3846153846154,315.0,416,130,True
1322,81.0,341,1,1,1.0,316.0,1,1,False
1323,20.0,342,1,1,0.0,317.0,1,1,False
1324,1.8,343,3,1,2.2,318.0,18,8,False
1325,17.25,344,3,1,26.75,319.0,39,8,True
1326,22.0,346,1,1,1.0,321.0,4,1,False
1327,9.0,347,1,1,9.0,322.0,43,37,True
1328,6.0,44,1,1,92.0,25.0,30,17,False
1329,18.3333333333333,45,3,1,67.8333333333333,26.0,136,70,True
1330,8.0,46,1,1,108.0,27.0,1,1,False
1331,42.0,47,1,1,3.0,28.0,12,6,False
1332,27.5,48,2,1,28.75,29.0,19,4,False
1333,25.6666666666667,49,3,1,0.833333333333333,30.0,68,8,False
1334,27.88888888888889,50,4,1,48.5555555555556,31.0,243,109,True
1335,2.0,348,1,1,2.0,323.0,4,0,False
1336,2.0,349,1,1,221.0,324.0,1,0,False
1337,6.96428571428571,350,9,1,49.57142857142861,325.0,666,4088,False
1338,6.6875,351,7,1,57.3125,326.0,416,241,True
1339,4.0,352,1,1,0.0,327.0,26,0,False
1340,5.0,353,1,1,0.0,328.0,3,2,False
1341,1.0,354,2,1,59.0,1.0,17,11,False
1342,18.0,705,1,1,140.0,449.0,10,2,False
1343,10.0,706,1,1,1.0,450.0,1,1,False
1344,55.0,707,1,1,0.0,451.0,8,1,False
1345,3.75,761,1,1,135.75,445.0,50,5,False
1346,29.0,355,1,1,3.0,329.0,14,22,False
1347,26.0,708,1,1,1.0,452.0,3,2,False
1348,2.0,709,1,1,222.0,453.0,14,0,False
1349,5.0,710,1,1,126.5,18.0,351,1130,False
1350,10.0,711,1,1,0.0,19.0,1315,0,True
1351,12.5,762,1,1,110.0,446.0,0,19,False
1352,0.8,712,2,1,346.4,454.0,43,4,False
1353,1.0,356,1,1,32.0,330.0,11,0,False
1354,27.25,763,3,1,56.25,447.0,16,7,False
1355,2.0,357,1,1,222.0,331.0,14,7,True
1356,83.0,358,1,1,1.0,332.0,1,4,False
1357,7.0,359,1,1,60.2,333.0,51,26,False
1358,5.72727272727273,764,4,1,40.3636363636364,448.0,121,3,False
1359,1.0,713,1,1,37.0,455.0,26,16,False
1360,8.5,360,1,1,222.0,334.0,36,2,False
1361,3.0,714,1,1,0.0,456.0,6,17,False
1362,2.0,361,1,1,1.0,335.0,0,89,False
1363,5.0,715,1,1,0.0,457.0,35,37,False
1364,24.4,765,5,1,2.6,449.0,265,20,False
1365,1.0,766,1,1,111.0,40.0,11,3,False
1366,5.0,362,1,1,135.0,336.0,4,3,False
1367,2.0,716,1,1,223.0,458.0,12,6,False
1368,5.0,717,2,1,217.0,5.0,11,11,False
1369,7.0,718,1,1,223.0,459.0,3,0,False
1370,5.75,363,2,1,102.75,337.0,79,49,False
1371,4.0,364,1,1,63.0,338.0,13,11,False
1372,3.0,365,1,1,223.0,339.0,2,1,False
1373,3.0,366,1,1,223.0,340.0,3,3,False
1374,13.0,719,1,1,38.0,460.0,4,19,False
1375,38.0,720,3,1,40.0,461.0,18,19,False
1376,4.0,367,1,1,223.0,341.0,2,4,False
1377,4.0,721,1,1,0.0,462.0,12,6,False
1378,8.0,368,1,1,2.0,342.0,3,3,False
1379,2.0,722,1,1,209.0,463.0,30,0,False
1380,4.0,369,1,1,0.0,343.0,1,1,False
1381,5.0,370,1,1,0.0,344.0,1,1,False
1382,3.0,371,1,1,9.0,345.0,1,1,False
1383,2.3333333333333304,372,1,1,37.8333333333333,346.0,0,356,False
1384,2.6666666666666696,724,4,1,67.3333333333333,32.0,101,9,False
1385,32.75,770,1,1,29.25,451.0,106,21,False
1386,5.0,373,1,1,8.0,347.0,2,5,False
1387,2.0,374,1,1,1.0,348.0,4,0,False
1388,1.0,727,1,1,28.0,464.0,14,12,False
1389,2.0,375,1,1,0.0,2.0,8,0,False
1390,5.66666666666667,376,3,1,1.33333333333333,349.0,26,10,False
1391,47.0,728,2,1,0.5,465.0,32,9,False
1392,17.25,773,2,1,72.75,452.0,29,22,False
1393,25.0,378,1,1,2.5,350.0,29,0,False
1394,20.7142857142857,774,5,1,1.57142857142857,453.0,260,67,True
1395,12.4,775,4,1,82.8,454.0,303,114,False
1396,59.0,379,1,1,0.0,351.0,1,0,False
1397,60.0,380,1,1,0.0,352.0,1,1,False
1398,49.0,381,1,1,0.0,353.0,1,0,False
1399,6.5,382,1,1,6.5,354.0,5,8,False
1400,4.0,733,1,1,193.0,466.0,12,1,False
1401,1.33333333333333,734,2,1,76.0,467.0,42,1,False
1402,0.0,736,1,1,0.0,36.0,36,0,False
1403,3.0,737,1,1,228.0,468.0,15,1,False
1404,1.0,738,1,1,0.0,37.0,6,1,False
1405,5.0,741,1,1,0.0,469.0,2,0,False
1406,7.44,384,6,1,85.76,356.0,641,497,True
1407,0.0,385,1,1,0.0,357.0,49,0,False
1408,12.5,745,1,1,173.0,8.0,11,4,False
1409,85.0,746,1,1,5.0,470.0,1,1,False
1410,1.0,747,2,1,3.5,471.0,35,1,False
1411,32.0,777,5,1,8.571428571428571,456.0,86,49,True
1412,10.3636363636364,748,5,1,33.2727272727273,472.0,224,25,True
1413,2.75,749,3,2,1.5,1.12495421427917,28,46,True
1414,26.5,778,2,1,0.0,457.0,50,22,False
1415,16.0,779,7,1,33.8888888888889,458.0,22,70,False
1416,46.0,780,1,1,1.0,459.0,156,79,True
1417,7.55,386,5,1,43.25,358.0,102,89,True
1418,87.0,387,1,1,5.0,359.0,8,6,False
1419,16.0,388,2,1,52.5,360.0,14,4,False
1420,46.0,391,1,1,3.5,363.0,59,38,False
1421,7.0,752,1,1,123.0,475.0,5,7,False
1422,2.0,392,1,1,7.0,364.0,15,0,False
1423,52.6,756,5,4,17.0,1.00520833216918,31,44,False
1424,10.0,757,1,1,131.0,478.0,12,2,False
1425,5.0,758,1,1,0.0,43.0,1,1,False
1426,1.0,759,1,1,15.0,479.0,104,18,True
1427,6.0,782,1,1,132.0,460.0,6,6,False
1428,18.0,761,5,2,2.0,0.5000000000291039,555,0,False
1429,5.0,393,1,1,33.0,365.0,5,0,False
1430,5.0,783,1,1,164.0,461.0,2,1,False
1431,15.0,768,1,1,297.0,9.0,6,4,False
1432,7.0,769,1,1,139.0,485.0,1,3,False
1433,7.0,770,1,1,201.0,486.0,15,0,False
1434,3.0,771,1,1,300.0,487.0,0,1,False
1435,19.0,772,2,1,109.25,488.0,101,3,False
1436,48.5,773,1,1,35.0,489.0,20,1,False
1437,49.5,774,1,1,0.0,490.0,2,2,False
1438,50.5,775,1,1,0.0,491.0,6,4,False
1439,14.444444444444402,776,7,4,53.77777777777778,0.750000075437129,703,270,True
1440,36.3333333333333,162,3,1,81.0,54.0,94,1,False
1441,14.0,784,1,1,84.0,38.0,1,1,False
1442,47.0,785,1,1,82.0,462.0,7,7,False
1443,6.5,786,2,1,202.5,463.0,73,57,False
1444,4.0,787,1,1,101.0,464.0,3,1,True
1445,4.0,788,1,1,90.0,465.0,9,1,False
1446,12.0,789,1,1,86.0,466.0,20,8,False
1447,6.0,777,1,1,194.0,492.0,31,14,False
1448,7.0,791,2,1,92.3333333333333,468.0,49,0,False
1449,8.33333333333333,778,4,1,138.166666666667,493.0,112,36,False
1450,12.0,779,1,1,109.0,494.0,78,70,False
1451,8.0,780,1,1,83.0,495.0,5,1,False
1452,3.0,781,1,1,103.0,496.0,11,4,False
1453,4.0,782,1,1,19.0,11.0,8,1,False
1454,3.1666666666666696,783,11,1,178.72222222222197,497.0,422,417,False
1455,3.0,784,1,1,0.0,498.0,1,1,False
1456,3.55555555555556,786,7,1,149.111111111111,499.0,40,31,False
1457,4.0,787,3,1,145.0,500.0,629,602,False
1458,4.66666666666667,165,2,1,7.66666666666667,57.0,4,7,False
1459,36.0,788,1,1,0.0,501.0,21,17,False
1460,2.3,790,3,1,96.4,502.0,254,104,False
1461,3.5,167,2,1,108.0,0.0,114,104,False
1462,0.0,792,1,1,0.0,504.0,34,0,False
1463,1.0,793,1,1,92.0,505.0,0,34,False
1464,30.0,394,1,1,114.0,366.0,8,9,False
1465,13.4,395,1,1,99.6,367.0,45,35,False
1466,3.75,168,2,1,200.125,32.0,145,145,False
1467,1.6666666666666698,169,2,1,186.666666666667,59.0,42,7,True
1468,1.5,170,1,1,157.5,13.0,135,31,False
1469,2.5,171,1,1,0.0,14.0,158,51,False
1470,3.0,396,1,1,102.0,3.0,8,0,False
1471,0.0,398,1,1,0.0,369.0,5,0,False
1472,4.0,399,1,1,2.0,4.0,7,3,False
1473,31.0,794,1,1,104.0,506.0,0,1,False
1474,1.0,797,2,1,29.0,43.0,18,1,False
1475,12.0,798,1,1,124.333333333333,12.0,20,13,False
1476,16.0,799,1,1,32.0,13.0,29,2,True
1477,4.0,400,1,1,329.0,370.0,18,0,False
1478,10.6,401,3,1,67.8,371.0,116,38,False
1479,16.0,800,1,1,0.0,14.0,2,1,False
1480,6.0,801,1,1,119.0,507.0,12,1,True
1481,6.1830985915493,402,32,1,188.647887323944,372.0,877,856,True
1482,2.25,403,3,1,332.0,0.0,10,12,False
1483,2.5,404,1,1,298.0,0.0,20,12,True
1484,1.0,405,1,1,233.5,1.0,2,5,False
1485,4.8,406,1,1,220.4,2.0,17,17,False
1486,5.5,407,1,1,167.0,1.0,3,3,False
1487,2.5,408,1,1,276.0,5.0,2,1,False
1488,65.0,409,1,1,32.0,373.0,7,14,False
1489,38.0,410,1,1,32.0,374.0,2,2,False
1490,13.0,411,1,1,32.0,375.0,0,1,False
1491,1.0,412,1,1,280.0,376.0,4,12,True
1492,2.0,414,1,1,333.0,378.0,2,2,False
1493,90.0,415,1,1,89.0,379.0,1,2,False
1494,36.0,417,1,1,96.0,381.0,10,10,False
1495,33.0,418,1,1,173.0,382.0,1,1,False
1496,17.0,804,1,1,221.0,509.0,11,4,False
1497,17.0,805,1,1,105.0,510.0,2,1,False
1498,18.0,806,1,1,0.0,511.0,6,4,False
1499,13.2641509433962,419,24,1,108.075471698113,383.0,298,239,False
1500,6.0,420,1,1,113.0,384.0,0,6,False
1501,15.166666666666698,792,3,1,88.0833333333333,469.0,497,93,True
1502,2.0,807,1,1,336.0,512.0,10,1,False
1503,0.75,421,2,1,84.0,385.0,481,0,True
1504,0.0,422,1,1,0.0,386.0,98,0,False
1505,32.8,423,1,1,95.6,387.0,133,80,True
1506,4.0,424,1,1,180.0,388.0,11,1,False
1507,0.0,425,1,1,0.0,389.0,94,0,False
1508,7.0,426,1,1,5.0,390.0,1,2,False
1509,0.0,427,2,1,0.0,391.0,168,0,False
1510,14.7142857142857,428,5,1,159.285714285714,392.0,40,1,False
1511,23.875,429,5,1,110.25,393.0,253,184,True
1512,10.0,430,1,1,5.0,394.0,3,3,False
1513,39.0,431,1,1,0.0,395.0,2,4,False
1514,94.0,432,1,1,0.0,396.0,7,1,True
1515,10.0,433,1,1,6.0,397.0,35,48,True
1516,50.3333333333333,809,1,1,3.6666666666666696,513.0,48,19,False
1517,17.8,812,1,1,25.2,514.0,448,307,False
1518,5.0,434,1,1,17.0,5.0,10,0,False
1519,0.0,813,1,1,0.0,515.0,24,0,False
1520,2.0,173,1,1,350.0,5.0,2,1,False
1521,3.0,435,1,1,355.0,398.0,15,5,False
1522,12.0,436,1,1,139.0,399.0,6,0,False
1523,4.0,437,1,1,26.0,400.0,27,0,False
1524,0.5,438,2,1,42.0,401.0,329,122,False
1525,12.0,439,2,1,21.0,402.0,118,114,False
1526,27.3846153846154,440,3,1,87.8461538461538,403.0,73,51,False
1527,68.0,442,1,1,15.0,405.0,9,7,False
1528,20.15,443,4,1,95.1,406.0,367,127,True
1529,28.0,793,2,1,1.0,470.0,391,48,False
1530,18.0,444,2,1,143.0,407.0,37,48,False
1531,19.5714285714286,794,4,1,83.1428571428571,471.0,162,122,False
1532,41.0,795,1,1,4.0,472.0,11,8,False
1533,13.5,796,2,1,13.0,473.0,7,3,False
1534,45.0,797,1,1,4.0,474.0,9,14,True
1535,9.0,798,1,1,141.0,475.0,192,50,True
1536,35.0,799,1,1,26.0,476.0,5,0,False
1537,46.0,800,1,1,0.0,477.0,62,61,False
1538,57.0,801,1,1,3.0,478.0,54,41,True
1539,33.0,445,1,1,6.0,408.0,1,1,False
1540,58.0,802,1,1,0.0,479.0,10,13,False
1541,8.0,803,1,1,207.0,480.0,28,1,False
1542,15.333333333333302,804,3,1,13.333333333333302,481.0,18,12,False
1543,96.0,446,1,1,9.0,409.0,20,5,True
1544,5.0,447,1,1,204.0,410.0,2,2,False
1545,18.0,448,1,1,47.0,411.0,4,0,False
1546,39.0,449,2,1,4.0,412.0,269,224,True
1547,1.0,451,1,1,26.0,414.0,3,2,False
1548,8.0,452,1,1,33.0,415.0,1,4,False
1549,17.529411764705902,453,9,1,125.705882352941,416.0,128,103,True
1550,21.0,805,7,1,98.0,482.0,397,314,True
1551,15.5,806,2,2,138.0,0.515930642194236,15,20,False
1552,26.2777777777778,454,7,1,43.8888888888889,417.0,203,125,True
1553,3.0,455,1,1,48.0,418.0,12,0,False
1554,18.375,456,5,1,77.0,419.0,122,58,False
1555,9.16666666666667,457,5,1,126.333333333333,420.0,44,19,False
1556,9.0,809,1,1,144.0,485.0,1,1,False
1557,32.5,810,2,1,0.0,486.0,6,1,False
1558,4.0,458,1,1,0.0,421.0,60,55,False
1559,97.0,459,1,1,3.0,422.0,8,3,True
1560,13.2413793103448,812,14,2,116.379310344828,0.515930642194236,335,109,True
1561,7.33333333333333,814,2,1,0.333333333333333,516.0,1260,48,False
1562,23.1666666666667,813,4,1,175.333333333333,489.0,20,16,False
1563,2.5,815,2,1,0.0,491.0,10,4,False
1564,27.75,53,2,1,0.5,32.0,334,0,False
1565,10.0,820,1,1,1.0,496.0,1,0,False
1566,7.94736842105263,460,6,1,0.8947368421052628,423.0,1104,35,False
1567,5.5,461,3,1,1.0,1.0,11,6,False
1568,7.0,817,1,1,1.0,20.0,95,169,False
1569,20.0,465,1,1,0.0,424.0,4,2,False
1570,10.0,820,1,1,3.0,6.0,6,0,False
1571,4.0,825,1,1,4.0,499.0,19,6,False
1572,4.33333333333333,466,1,1,8.0,6.0,12,7,False
1573,16.3246753246753,467,27,1,8.45454545454546,425.0,1339,754,True
1574,13.8666666666667,827,7,1,23.533333333333307,501.0,387,289,False
1575,34.7142857142857,822,2,1,9.714285714285714,518.0,174,94,False
1576,0.0,823,1,2,0.0,0.500030517578125,535,0,True
1577,0.0,469,1,1,0.0,427.0,230,0,False
1578,21.25,828,9,1,14.083333333333302,502.0,121,15,False
1579,56.0,470,1,1,10.0,428.0,3,0,True
1580,18.0,471,1,1,25.0,429.0,1,1,False
1581,19.0,472,1,1,0.0,430.0,1,1,False
1582,38.0,473,1,1,5.0,431.0,4,2,False
1583,4.0,829,1,1,26.0,503.0,2,1,False
1584,28.0,830,2,1,25.0,504.0,13,0,False
1585,1.0,831,1,1,7.0,505.0,35,37,False
1586,9.66666666666667,832,3,1,7.0,506.0,3,0,False
1587,11.0,833,2,1,15.0,507.0,12,13,False
1588,68.0,834,2,1,13.666666666666698,508.0,14,3,False
1589,10.25,835,4,1,18.25,509.0,48,17,False
1590,10.684210526315802,836,4,3,1.63157894736842,0.668040569270145,1166,18,True
1591,12.0,837,1,1,30.0,511.0,23,29,True
1592,1.0,825,1,1,3.0,520.0,4,22,False
1593,9.0,474,1,1,31.0,432.0,4,4,False
1594,24.0,475,1,1,37.0,433.0,1,2,False
1595,3.0,476,1,1,13.0,434.0,6,3,False
1596,65.0,477,1,1,13.0,435.0,103,110,False
1597,1.0,842,1,1,13.0,514.0,3,1,False
1598,1.0,843,1,1,13.0,515.0,1,2,False
1599,4.0,844,1,1,42.0,516.0,0,38,False
1600,21.0,845,3,1,38.2,517.0,53,28,False
1601,19.0,478,1,1,34.0,436.0,15,6,True
1602,47.0,826,1,1,46.0,521.0,21,0,False
1603,9.0,827,1,1,5.0,522.0,3,2,False
1604,14.75,828,2,1,20.875,523.0,320,34,True
1605,3.68181818181818,479,9,2,44.4772727272727,0.781242131604799,32,3033,False
1606,60.0,847,2,1,7.5,519.0,12,5,True
1607,9.0,848,2,1,33.0,520.0,11,1,False
1608,10.0,849,1,1,46.0,50.0,4,8,False
1609,14.3125,850,6,1,39.5625,521.0,526,97,False
1610,3.0,480,2,1,53.0,438.0,6,6,False
1611,10.0,481,1,1,52.0,439.0,1,1,False
1612,7.0,482,1,1,54.0,440.0,5,5,False
1613,9.0,483,1,1,26.0,441.0,4,0,True
1614,74.0,484,1,1,53.0,442.0,21,14,True
1615,55.0,485,1,1,5.0,443.0,6,0,False
1616,13.0,486,1,1,23.0,444.0,1,0,False
1617,41.5,851,3,1,25.5,522.0,61,8,False
1618,20.0,487,1,1,9.0,445.0,0,1,False
1619,11.0,488,1,1,44.0,446.0,4,0,False
1620,51.0,489,1,1,45.0,447.0,9,2,False
1621,25.0,490,1,1,27.0,448.0,1,1,False
1622,0.0,491,1,1,0.0,449.0,103,0,False
1623,48.6666666666667,492,2,1,34.6666666666667,450.0,52,0,True
1624,7.0,493,1,1,57.0,451.0,4,1,False
1625,8.0,494,1,1,0.0,452.0,41,36,False
1626,21.6666666666667,495,4,1,38.8333333333333,453.0,66,0,False
1627,3.0,496,1,1,60.0,454.0,1,1,False
1628,7.0,497,1,1,0.0,455.0,1,1,False
1629,5.0,498,1,1,59.0,456.0,29,23,False
1630,0.333333333333333,832,4,1,10.3333333333333,526.0,202,3,False
1631,1.0,833,1,1,31.0,527.0,0,74,False
1632,1.0,500,1,1,13.0,458.0,0,1,False
1633,15.5714285714286,501,2,1,18.1428571428571,459.0,459,120,True
1634,14.0,502,2,1,4.33333333333333,460.0,52,0,False
1635,0.0,503,1,1,0.0,461.0,223,0,False
1636,40.0,852,1,1,65.0,523.0,5,1,True
1637,4.0,504,1,1,64.0,7.0,7,0,False
1638,12.0,505,4,1,46.454545454545496,462.0,133,71,False
1639,9.0,506,1,1,0.0,463.0,10,7,False
1640,20.0,509,1,1,7.0,465.0,6,0,False
1641,36.0,853,2,1,39.0,524.0,32,15,False
1642,7.0,510,1,1,68.0,466.0,5,2,False
1643,21.625,511,2,1,59.5,467.0,66,5,False
1644,20.5,55,1,1,12.0,34.0,9,0,True
1645,58.5,513,2,1,4.0,468.0,92,2,True
1646,21.0,514,1,1,13.0,469.0,16,2,False
1647,29.1666666666667,515,4,1,36.6666666666667,470.0,124,52,True
1648,12.0,516,1,1,58.3333333333333,471.0,27,11,False
1649,25.0,854,1,1,31.0,525.0,109,89,True
1650,24.0,57,1,1,69.0,35.0,21,12,False
1651,18.0,855,1,1,70.0,526.0,56,52,False
1652,15.6,517,6,1,31.8666666666667,472.0,478,48,True
1653,3.0,518,1,1,1.0,473.0,1,2,False
1654,20.8,519,2,1,8.8,474.0,20,2,False
1655,22.0,520,1,1,6.0,475.0,0,7,False
1656,8.0,521,1,1,3.0,476.0,4,1,False
1657,14.333333333333302,856,2,1,46.6666666666667,527.0,27,11,False
1658,19.0,857,1,1,3.0,528.0,1,3,False
1659,20.5,858,2,1,3.5,529.0,44,0,False
1660,55.0,522,1,1,4.0,477.0,9,1,False
1661,75.0,859,1,1,19.0,530.0,1,1,False
1662,16.0,861,1,1,73.0,531.0,2,10,False
1663,13.0,862,1,1,73.0,532.0,1,1,False
1664,12.142857142857098,863,6,1,66.0,533.0,9,79,True
1665,57.0,864,1,1,14.0,534.0,19,19,False
1666,14.0,865,1,1,77.0,535.0,3,0,False
1667,19.0,866,2,1,10.0,536.0,22,2,False
1668,15.0,867,1,1,0.0,537.0,3,3,False
1669,24.0,868,1,1,76.0,538.0,1,1,False
1670,0.0,523,1,1,0.0,478.0,151,0,False
1671,12.0,524,4,1,26.0,479.0,152,22,False
1672,26.0,525,1,1,0.0,480.0,1,5,False
1673,27.0,526,1,1,3.0,481.0,33,11,False
1674,13.7142857142857,527,7,1,51.0,482.0,236,51,True
1675,29.0,528,1,1,0.0,483.0,6,0,False
1676,10.0,529,1,1,0.0,484.0,1,1,False
1677,18.0,530,2,1,7.0,485.0,63,8,False
1678,8.0,531,1,1,83.0,486.0,6,0,False
1679,11.5,532,2,1,39.5,487.0,80,42,False
1680,19.5,871,2,1,12.0,539.0,11,4,False
1681,30.0,872,3,1,38.0,540.0,32,18,True
1682,8.66666666666667,873,1,1,87.3333333333333,541.0,70,27,True
1683,27.0,875,1,1,2.0,542.0,18,3,True
1684,18.0,533,2,1,23.25,488.0,100,15,False
1685,36.0,534,1,1,55.0,489.0,3,1,False
1686,7.571428571428571,535,2,1,64.28571428571429,490.0,273,74,False
1687,4.0,536,1,1,69.0,491.0,1,4,False
1688,25.3103448275862,537,11,1,56.3103448275862,492.0,351,180,True
1689,3.0,538,1,1,0.0,493.0,8,8,False
1690,63.5,880,1,1,1.0,545.0,10,2,False
1691,20.0,881,1,1,39.0,546.0,24,10,False
1692,40.0,539,1,1,5.0,494.0,1,1,False
1693,21.0,541,1,1,3.0,496.0,0,2,False
1694,7.0,542,1,1,118.0,497.0,4,4,False
1695,10.0,543,1,1,25.0,498.0,14,14,False
1696,22.0,883,1,1,4.0,548.0,12,0,False
1697,11.166666666666698,884,5,1,119.666666666667,549.0,7,255,True
1698,8.0,544,1,1,3.0,499.0,1,1,False
1699,16.875,545,6,1,41.0,500.0,191,17,False
1700,9.0,546,1,1,0.0,501.0,0,1,False
1701,71.5,547,2,1,4.0,502.0,5,3,False
1702,33.0,548,1,1,0.0,503.0,0,1,False
1703,7.0,549,1,1,0.0,504.0,0,1,False
1704,8.0,550,1,1,0.0,505.0,3,1,False
1705,33.5,551,2,1,66.0,506.0,10,0,False
1706,38.0,552,2,1,0.0,507.0,7,3,False
1707,28.3333333333333,553,3,1,41.3333333333333,508.0,12,1,False
1708,6.33333333333333,555,1,1,87.75,510.0,216,27,False
1709,42.0,556,1,1,67.0,511.0,6,2,False
1710,77.0,557,1,1,10.0,512.0,1,1,False
1711,37.0,558,1,1,26.0,513.0,32,3,False
1712,11.0,560,2,1,89.5,515.0,9,9,False
1713,78.0,561,1,1,1.0,516.0,1,1,False
1714,16.0,885,1,1,100.666666666667,550.0,163,60,True
1715,12.0,562,1,1,0.0,517.0,1,0,False
1716,60.0,563,1,1,12.0,518.0,1,1,False
1717,7.0,564,1,1,132.0,519.0,1,1,False
1718,8.0,565,1,1,10.0,520.0,13,4,False
1719,41.0,566,1,1,28.0,521.0,3,1,False
1720,31.6363636363636,567,6,1,31.0,522.0,488,442,True
1721,6.0,568,1,1,140.0,523.0,17,3,False
1722,15.8,569,7,1,48.3,524.0,92,55,False
1723,26.0,570,1,1,28.0,525.0,12,10,False
1724,14.0,571,1,1,111.25,526.0,12,0,False
1725,11.5,572,1,1,146.5,527.0,11,0,False
1726,30.25,573,2,1,3.5,528.0,598,0,False
1727,15.0,889,1,1,145.0,44.0,32,8,False
1728,10.5,574,3,1,25.8333333333333,529.0,157,197,True
1729,43.0,575,1,1,23.0,530.0,1,0,False
1730,36.5,890,2,2,5.0,0.515930646792641,151,1,False
1731,46.0,576,3,1,112.4,531.0,46,16,True
1732,30.7,577,2,1,50.3,532.0,125,5,False
1733,18.9,892,3,1,53.4,555.0,451,17,True
1734,9.86363636363636,894,8,3,97.0454545454545,0.334707166531844,1275,71,True
1735,0.0,838,1,1,0.0,529.0,264,0,False
1736,22.25,839,3,1,24.5,530.0,237,12,False
1737,53.0,581,1,1,109.0,536.0,114,100,True
1738,29.733333333333302,582,4,1,45.1333333333333,537.0,255,25,True
1739,10.0,583,1,1,44.0,538.0,10,5,False
1740,27.0,584,1,1,19.0,539.0,1,1,False
1741,4.0,585,1,1,93.0,540.0,1,1,True
1742,19.2142857142857,586,4,1,72.21428571428571,541.0,209,139,True
1743,27.125,587,3,1,36.75,542.0,75,43,False
1744,77.0,588,1,1,3.0,543.0,14,12,False
1745,68.0,589,1,1,1.0,544.0,1,1,False
1746,16.0,590,1,1,3.0,545.0,4,5,False
1747,36.3333333333333,591,3,1,9.33333333333333,546.0,9,8,False
1748,42.0,592,1,1,99.0,547.0,65,9,False
1749,27.5,593,2,1,86.0,548.0,161,123,True
1750,44.0,594,1,1,0.0,549.0,1,1,False
1751,0.0,595,1,1,0.0,550.0,53,0,False
1752,19.625,596,5,1,87.75,551.0,118,10,True
1753,7.0,895,1,1,36.0,557.0,219,28,False
