commit_id,nuc,aexp,nd,ns,age,asexp,la,ld,target
2867,14.0,2,3,1,5.25,2.0,13,6,True
2868,7.0,0,2,1,30.0,0.0,12,14,False
2869,1.875,474,2,1,7.0,6.0,4,47,False
2870,4.66666666666667,96,4,3,14.666666666666698,2.494586961149089e-26,143,14,True
2871,1.75,0,1,1,8.0,0.0,196,3,False
2872,1.08333333333333,82,1,1,8.0,3.0,74,1,False
2873,2.0,83,1,1,8.0,4.0,8,3,False
2874,4.27777777777778,257,9,5,32.5555555555556,7.319791814463024e-96,917,640,True
2875,1.5,258,2,1,0.0,18.0,20,30,False
2876,7.0,259,1,1,9.0,24.0,7,1,False
2877,6.5,260,3,2,6.25,1.19806041922812e-41,30,18,True
2878,10.5,262,2,1,3.0,34.0,19,4,False
2879,1.0,263,1,1,9.0,19.0,3,0,False
2880,3.3333333333333304,264,1,1,3.0,51.0,501,285,True
2881,0.2,265,3,2,6.2,1.76320224927959e-41,164,23,False
2882,2.0,85,1,1,6.0,6.0,8,0,False
2883,1.0,86,4,2,3.3333333333333304,1.848231681173169e-24,195,122,True
2884,0.0,267,1,1,0.0,20.0,609,0,False
2885,1.0,268,1,1,10.0,21.0,0,28,False
2886,1.75,269,3,1,7.5,22.0,198,50,False
2887,7.44444444444444,7,8,4,3.11111111111111,0.645751953125,48,33,False
2888,0.0,270,1,1,0.0,47.0,11,15,False
2889,1.0,271,1,1,0.0,23.0,4,12,False
2890,1.0,272,1,1,0.0,48.0,1,2,False
2891,4.25,273,3,2,11.625,5.94283292307939e-42,40,157,True
2892,0.0,275,2,1,0.0,28.0,48,0,True
2893,0.0,7,1,1,0.0,0.0,220,0,False
2894,0.111111111111111,8,2,1,0.0,1.0,8706,15,False
2895,2.0,276,1,1,1.0,49.0,0,9,False
2896,1.33333333333333,475,3,1,0.333333333333333,7.0,452,3,True
2897,5.5,9,2,1,16.0,2.0,108,56,False
2898,0.0,476,2,1,0.0,4.0,128,0,False
2899,1.33333333333333,8,4,4,5.0,0.645736694335938,183,34,True
2900,7.5,6,4,1,23.8333333333333,3.0,78,71,False
2901,0.5,9,2,2,2.0,0.765625,133,3,False
2902,0.333333333333333,478,2,1,1.33333333333333,6.0,361,1,False
2903,3.5,479,2,1,1.5,9.0,569,93,False
2904,0.666666666666667,480,2,1,0.0,7.0,655,41,False
2905,0.5,277,2,2,8.0,8.819339381200399e-42,180,0,False
2906,0.25,0,1,1,4.25,0.0,195,1,False
2907,2.25,278,3,2,6.25,8.812683127966309e-42,74,18,False
2908,2.3333333333333304,279,2,1,3.3333333333333304,27.0,46,16,False
2909,3.25,280,2,1,0.0,28.0,10,9,False
2910,4.0,281,2,2,6.66666666666667,3.2323273552885096e-33,54,26,False
2911,0.0,10,3,2,0.0,0.7646484375,434,0,False
2912,1.6666666666666698,282,3,3,14.833333333333302,2.9737410707039184e-52,82,83,False
2913,1.33333333333333,13,5,4,4.16666666666667,8.493661880493159e-07,300,0,False
2914,2.0,283,1,1,10.0,31.0,58,16,False
2915,3.825,7,15,5,60.35,0.2480127999999999,412,1908,False
2916,8.0,14,1,1,1.0,2.0,12,5,False
2917,1.77777777777778,11,6,2,11.333333333333302,0.60205078125,1682,345,True
2918,2.8333333333333304,284,9,3,26.3333333333333,2.9737410707039184e-52,1215,347,False
2919,2.57142857142857,285,3,1,0.0,40.0,259,59,False
2920,7.0,286,1,1,0.0,41.0,18,7,False
2921,0.0,287,1,1,0.0,42.0,111,0,False
2922,0.0,1,1,1,0.0,1.0,574,0,False
2923,2.9,15,8,5,4.8,7.1139328e-08,528,2,False
2924,5.0,482,3,1,7.33333333333333,11.0,137,119,True
2925,1.0,97,4,1,28.8333333333333,23.0,107,9,False
2926,5.14285714285714,98,5,4,8.71428571428571,0.0039064886514843,67,18,False
2927,3.1666666666666696,288,4,3,7.0,2.9737410707039184e-52,97,219,False
2928,0.0,3,2,1,0.0,2.0,1156,0,True
2929,2.0,24,1,1,63.5,3.0,32,25,False
2930,0.0,0,3,1,0.0,0.0,2467,0,True
2931,1.0,25,1,1,26.0,1.0,38,29,False
2932,1.5,289,1,1,18.0,41.0,36,6,False
2933,12.0,290,1,1,2.0,34.0,1,0,False
2934,5.0,292,1,1,5.0,45.0,1,1,False
2935,13.0,484,1,1,0.0,13.0,301,23,False
2936,0.0,0,1,1,0.0,0.0,329,0,False
2937,4.33333333333333,1,4,1,35.22222222222221,1.0,353,91,True
2938,9.5,485,2,1,3.0,14.0,223,51,False
2939,4.0,486,2,1,10.3333333333333,15.0,1738,382,True
2940,2.0,2,1,1,0.0,2.0,14,7,False
2941,5.66666666666667,87,1,1,6.0,8.0,12,9,False
2942,11.0,293,1,1,22.0,39.0,8,8,False
2943,2.0,294,1,1,33.0,42.0,41,23,False
2944,1.0,295,3,2,22.3333333333333,6.037771285572639e-42,219,1,False
2945,0.0,296,1,1,0.0,36.0,502,0,False
2946,4.0,9,1,1,110.0,2.0,28,48,False
2947,5.0,10,1,1,0.0,3.0,45,75,False
2948,8.66666666666667,4,2,1,0.0,4.0,7,8,False
2949,8.0,11,1,1,14.0,4.0,0,6,False
2950,8.0,5,1,1,0.0,5.0,28,15,False
2951,6.0,297,2,2,24.0,6.037771285572639e-42,3,1,True
2952,3.5,298,1,1,14.0,38.0,14,0,False
2953,0.0,16,1,1,0.0,4.0,498,0,False
2954,1.75,12,2,1,15.0,5.0,87,10,False
2955,0.0,1,1,1,0.0,1.0,380,0,False
2956,6.076923076923079,1,11,6,28.961538461538503,0.666666666666667,352,285,False
2957,1.53846153846154,299,8,4,27.846153846153804,9.507195379191996e-66,223,136,False
2958,2.0,300,1,1,2.0,40.0,0,10,False
2959,3.0,301,1,1,5.0,46.0,42,7,False
2960,3.0833333333333304,302,1,1,23.5,41.0,1753,5,False
2961,5.8,11,4,1,65.2,6.0,27,4,False
2962,1.16666666666667,303,2,1,10.6666666666667,42.0,147,35,False
2963,4.33333333333333,304,2,1,1.6666666666666698,43.0,106,42,False
2964,2.0,17,3,2,3.6,0.0011672973632812,298,42,False
2965,4.44444444444444,12,8,7,30.3333333333333,6.87464240992885e-05,179,76,False
2966,8.0,13,2,2,2.5,0.01171875,5,2,False
2967,1.5,18,2,1,10.5,6.0,453,0,False
2968,6.0,487,4,2,8.75,1.0759673789641894e-137,1,291,False
2969,1.5,7,2,1,2.5,7.0,59,0,False
2970,3.3333333333333304,488,2,2,20.0,1.07596737921445e-137,10,76,False
2971,1.15384615384615,9,3,1,10.1538461538462,9.0,182,0,False
2972,1.0,13,1,1,35.6666666666667,3.0,22,13,False
2973,1.5,19,2,2,17.0,0.0011768341064453,524,0,False
2974,2.5,2,2,2,10.5,1.25,162,0,False
2975,2.0,489,4,3,29.4,5.421014737086254e-218,27,1,False
2976,6.0,14,1,1,2.0,6.0,239,5,False
2977,3.30434782608696,305,13,6,28.0869565217391,9.114443473899544e-85,143,112,False
2978,0.0,306,1,1,0.0,48.0,72,0,False
2979,1.0,490,1,1,1.0,11.0,45,32,False
2980,3.5,491,2,1,59.5,12.0,8,10,False
2981,2.2,307,1,1,40.0,49.0,55,4,False
2982,1.5,308,1,1,30.0,50.0,398,38,True
2983,3.6666666666666696,492,3,2,2.0,1.0759673793943191e-137,39,50,False
2984,0.0,1,1,1,0.0,0.0,231,0,False
2985,1.0,310,1,1,41.0,51.0,31,11,True
2986,1.5,312,2,1,29.5,52.0,12,29,False
2987,1.6666666666666698,313,1,1,78.6666666666667,41.0,60,37,False
2988,2.3333333333333304,314,2,2,10.0,6.037771285572639e-42,20,21,False
2989,1.25,315,1,1,41.0,53.0,0,334,False
2990,4.0,316,1,1,47.5,57.0,13,33,False
2991,5.8,317,7,2,17.4,1.34586213253968e-41,696,747,True
2992,3.64285714285714,318,8,3,31.0,1.15278415479525e-65,955,749,False
2993,0.0,0,1,1,0.0,0.0,47,0,False
2994,5.5,320,3,3,25.1666666666667,1.6342045831517e-65,58,77,False
2995,1.0,494,1,1,4.0,21.0,243,0,False
2996,2.0,21,1,1,31.0,9.0,40,1,False
2997,2.8333333333333304,22,3,3,10.1666666666667,1.64618086972386e-05,291,16,False
2998,2.6,496,3,2,24.45,1.344025914418699e-137,282,264,False
2999,3.0,12,4,2,3.5,0.76806640625,1571,1,True
3000,3.64285714285714,497,1,1,10.0714285714286,23.0,221,43,True
3001,3.0,321,3,2,11.666666666666698,8.819339381200399e-42,4,3,False
3002,4.4,23,5,3,11.2,1.62179248568364e-05,171,2,False
3003,42.3333333333333,101,3,3,9.66666666666667,0.111111320186663,92,92,False
3004,7.0,322,2,2,4.5,6.037771285572639e-42,211,124,False
3005,2.76923076923077,323,2,2,27.3846153846154,6.037771285572639e-42,316,292,False
3006,4.31481481481481,324,20,5,66.64814814814821,7.668240958189975e-96,295,530,False
3007,7.28571428571429,102,3,3,34.1428571428571,2.49455794394748e-26,60,15,True
3008,20.0,325,1,1,0.0,49.0,1,17,False
3009,3.0,326,1,1,99.0,56.0,5,16,False
3010,9.16666666666667,327,5,2,20.5,1.47565673557463e-41,255,78,True
3011,5.0,328,1,1,6.0,44.0,12,0,False
3012,5.47058823529412,329,11,4,55.8823529411765,1.4222142769152086e-82,434,740,True
3013,0.0,2,1,1,0.0,2.0,237,0,False
3014,7.8,330,4,2,20.0,1.34575700043254e-41,58,117,True
3015,2.25,331,2,1,31.75,47.0,352,626,False
3016,2.36363636363636,332,7,1,39.7272727272727,58.0,18,29,False
3017,6.5454545454545485,333,7,3,35.0,1.4911576992382394e-65,210,238,False
3018,2.22222222222222,88,5,3,42.5555555555556,1.9251593878595298e-36,150,52,False
3019,3.0,334,1,1,105.0,49.0,2,2,False
3020,7.0,335,2,2,0.0,1.4755516034674895e-41,11,1,False
3021,13.0,336,2,2,0.5,3.2323273628032395e-33,19,30,False
3022,6.66666666666667,4,1,1,22.6666666666667,0.0,19,0,False
3023,5.51428571428571,2,15,5,39.4571428571429,0.96,585,116,False
3024,9.25,24,3,2,4.25,0.0011802315711975,75,26,False
3025,3.0,5,2,2,39.0,0.0,30,4,False
3026,2.0,6,1,1,38.0,0.0,1,5,False
3027,2.0,339,1,1,39.0,59.0,0,174,False
3028,5.0,340,1,1,4.5,51.0,40,36,False
3029,4.0,341,1,1,6.0,49.0,7,0,False
3030,15.5,103,2,2,4.0,7.116071999828577e-20,20,10,False
3031,12.0,104,3,3,23.3333333333333,2.78766877505766e-07,17,8,False
3032,5.66666666666667,498,2,1,3.3333333333333304,24.0,54,28,False
3033,1.0,499,1,1,1.0,25.0,1,1,False
3034,22.0,343,1,1,2.0,53.0,26,18,False
3035,3.3333333333333304,344,2,1,44.0,32.0,6,6,False
3036,2.5,500,1,1,16.25,26.0,29,93,False
3037,5.05084745762712,91,11,3,50.03389830508471,2.2288557364967198e-36,364,1159,True
3038,1.0,16,1,1,0.0,8.0,6,10,False
3039,1.0,92,4,2,33.75,5.0460642694827305e-23,20,25,False
3040,5.111111111111111,93,7,3,9.888888888888893,1.1437449717301698e-36,80,51,False
3041,5.0,17,2,1,18.0,9.0,427,163,True
3042,0.235294117647059,94,5,3,0.470588235294118,5.78074697708667e-37,2,707,False
3043,3.0,345,1,1,1.0,54.0,26,18,False
3044,5.16666666666667,346,1,1,110.166666666667,51.0,0,975,False
3045,4.5,0,2,1,0.0,0.0,103,35,False
3046,2.375,347,6,4,38.05,1.09244383540705e-82,458,125,True
3047,7.43396226415094,348,10,2,22.2264150943396,1.3552508366818599e-41,359,717,True
3048,6.65,106,12,3,4.5,3.02008074430922e-07,81,183,False
3049,2.375,107,3,3,29.0625,3.02008074430922e-07,194,11,False
3050,3.0,0,1,1,3.0,0.0,3,7,False
3051,2.5,26,2,2,1.5,0.0010889023542404,141,2,False
3052,4.0,27,1,1,3.0,1.0,5,0,False
3053,6.0,353,1,1,2.0,58.0,24,10,False
3054,2.42857142857143,354,4,3,17.428571428571402,2.9737410707039184e-52,454,242,True
3055,2.88235294117647,108,6,4,37.7647058823529,4.04845562628735e-33,177,30,True
3056,8.5,19,4,2,0.166666666666667,0.1024761199951169,26,131,True
3057,2.0,356,1,1,22.0,0.0,1,1,False
3058,10.0,357,2,1,7.5,55.0,0,90,False
3059,0.0,358,1,1,0.0,1.0,4,2,False
3060,0.0,20,1,1,0.0,1.0,126,0,False
3061,5.6969696969697,359,14,6,13.0606060606061,9.114443473899544e-85,129,143,True
3062,6.5,361,2,1,49.0,62.0,36,79,False
3063,3.0,362,1,1,4.0,63.0,0,88,False
3064,0.0,363,1,1,0.0,64.0,33,61,False
3065,1.5,1,2,1,48.5,0.0,71,226,False
3066,0.0,2,1,1,0.0,1.0,52,0,False
3067,3.0,364,1,1,0.0,2.0,23,0,False
3068,3.3333333333333304,365,2,2,2.6666666666666696,8.819339381200399e-42,13,15,False
3069,0.5,366,4,3,21.0,1.15278415479525e-65,237,198,False
3070,4.0,21,1,1,4.0,4.0,81,32,False
3071,0.0,22,8,1,0.0,2.0,1623,83,True
3072,3.61538461538462,23,5,1,1.69230769230769,12.0,668,12,True
3073,2.6,3,3,2,19.3,0.375,607,359,False
3074,5.2,95,6,3,2.4,1.14374497644516e-36,86,93,False
3075,1.0,367,2,1,26.0,61.0,21,25,False
3076,4.0,97,1,1,0.0,11.0,363,346,True
3077,1.0,368,2,1,14.0,41.0,2,10,False
3078,5.0,369,2,1,0.0,62.0,11,13,True
3079,9.0,370,1,1,0.0,63.0,14,0,False
3080,14.5,372,2,1,5.0,57.0,18,0,True
3081,2.77777777777778,373,5,2,17.1111111111111,6.037771285572639e-42,471,176,True
3082,1.0,374,1,1,62.0,65.0,0,55,False
3083,8.33333333333333,15,6,4,7.5,3.565009683370589e-05,99,78,True
3084,8.0,375,1,1,0.0,66.0,3,17,True
3085,3.4,376,3,2,5.8,6.037771285572639e-42,59,79,False
3086,3.5890410958904098,26,29,3,36.3013698630137,2.63727137966479e-07,2910,2494,True
3087,1.0,377,1,1,3.0,68.0,44,0,False
3088,16.0,378,1,1,3.0,69.0,14,15,False
3089,7.0,379,1,1,4.66666666666667,70.0,41,1,False
3090,3.3333333333333304,380,2,1,4.33333333333333,71.0,195,4,False
3091,2.7333333333333303,381,4,2,12.8,1.63274202092123e-41,1274,22,True
3092,6.0,13,2,1,13.5,3.0,4,4,False
3093,3.7,382,3,2,20.766666666666698,7.514737097616769e-42,17,896,False
3094,2.0,383,1,1,0.0,60.0,56,24,False
3095,6.0,384,2,1,0.0,61.0,37,53,False
3096,5.8846153846153895,385,20,6,8.0,1.2849188269505388e-106,927,204,True
3097,1.0,387,1,1,4.0,74.0,7,0,False
3098,4.57142857142857,388,2,1,0.0,63.0,490,12,True
3099,0.0,390,1,1,0.0,43.0,6,10,False
3100,5.0,29,1,1,3.0,13.0,126,39,True
3101,11.25,30,3,2,19.25,0.0003564311191439,35,0,False
3102,4.0,111,1,1,10.0,12.0,65,2,True
3103,2.5,392,2,1,3.0,69.0,63,3,False
3104,0.0,393,1,1,0.0,75.0,101,0,True
3105,9.66666666666667,32,2,2,19.0,0.0003564320504665,7,3,True
3106,3.0,3,2,1,6.0,3.0,202,24,False
3107,43.25,112,4,4,3.0,0.0625000083819034,283,270,False
3108,10.0,394,1,1,10.0,65.0,1,1,False
3109,5.0,396,1,1,10.0,77.0,10,6,True
3110,0.0,1,5,1,0.0,0.0,779,63,True
3111,0.0,397,1,1,0.0,78.0,180,0,True
3112,10.0,398,1,1,7.0,35.0,2,0,False
3113,5.5,399,3,1,0.5,79.0,320,22,False
3114,7.18181818181818,4,3,2,0.545454545454545,0.5,404,284,False
3115,2.3333333333333304,401,3,3,0.0,9.147696309744776e-66,7,8,False
3116,1.0,402,1,1,0.0,68.0,381,0,False
3117,1.0,403,1,1,0.0,82.0,21,17,False
3118,9.0,404,2,1,0.0,83.0,32,35,False
3119,1.6666666666666698,406,2,2,0.0,6.037771285572639e-42,153,19,False
3120,11.5,408,2,1,3.5,87.0,326,326,False
3121,9.5,409,1,1,0.0,77.0,249,252,False
3122,7.0,410,1,1,0.0,88.0,4,3,False
3123,0.0,8,2,1,0.0,1.0,173,0,False
3124,10.0,503,2,1,6.0,2.0,43,0,True
3125,9.8,412,3,2,5.6,5.94283292307939e-42,244,40,True
3126,14.666666666666698,414,3,2,0.666666666666667,5.94283292307939e-42,20,12,True
3127,0.666666666666667,415,2,1,0.0,92.0,91,28,False
3128,4.25,0,1,1,13.5,0.0,192,1,True
3129,1.25,9,1,1,0.0,2.0,115,6,False
3130,4.5,416,8,1,0.4285714285714289,79.0,243,673,False
3131,1.33333333333333,27,3,2,1.55555555555556,3.17469239234924e-05,640,77,True
3132,13.0,417,2,1,0.0,93.0,277,19,False
3133,2.25,3,5,1,1.25,0.0,23,22,False
3134,12.25,113,4,3,25.5,3.3677571361163693e-31,16,5,False
3135,5.0,505,1,1,3.0,27.0,10,28,False
3136,6.0,506,1,1,6.0,28.0,2,5,False
3137,1.0,507,1,1,0.0,29.0,6,9,False
3138,5.0,418,4,3,5.0,1.4905601130728189e-65,146,70,False
3139,2.0,508,1,1,1.0,30.0,2,1,False
3140,4.75,509,6,3,7.75,8.12945007394214e-218,9,174,False
3141,3.0,419,1,1,1.0,46.0,5,0,False
3142,1.0,420,1,1,4.0,47.0,1,1,False
3143,7.96,421,7,5,0.92,3.2464333520237676e-76,549,468,True
3144,3.71428571428571,510,4,1,0.285714285714286,6.0,22,9,False
3145,10.0,114,1,1,14.0,28.0,5,1,True
3146,13.833333333333302,511,2,1,0.166666666666667,32.0,235,58,False
3147,7.0,4,1,1,7.0,0.0,26,3,False
3148,9.2,512,3,3,2.0,6.352985691435223e-218,136,107,False
3149,6.0,422,1,1,3.0,95.0,36,14,False
3150,2.5,423,2,1,41.5,76.0,46,1,False
3151,7.26666666666667,424,6,3,13.6,8.661008190706385e-66,394,29,True
3152,8.47826086956522,115,12,5,7.08695652173913,0.040000000360448,1021,4,True
3153,3.0,513,5,1,4.06666666666667,7.0,80,19,False
3154,1.0,116,1,1,0.0,1.0,23,82,False
3155,3.3333333333333304,514,5,3,2.88888888888889,2.7084879983565056e-218,98,66,False
3156,4.5,4,1,1,2.5,4.0,92,40,False
3157,3.125,425,3,2,34.625,6.037771285572639e-42,345,112,False
3158,2.86666666666667,426,8,2,10.2666666666667,3.23232736123134e-33,896,159,True
3159,0.5,515,1,1,0.0,9.0,164,1,False
3160,5.2,516,4,1,0.9,10.0,63,33,False
3161,14.0,25,1,1,6.0,2.0,122,116,False
3162,4.25,428,1,1,2.0,98.0,892,121,True
3163,11.375,10,6,5,14.25,0.0004511744,131,61,True
3164,4.0,117,1,1,155.0,13.0,2,6,False
3165,6.5,118,2,1,15.0,16.0,11,3,False
3166,2.18181818181818,429,1,1,1.81818181818182,40.0,1224,776,True
3167,13.0,430,1,1,4.0,41.0,7,0,False
3168,8.5,26,2,1,12.0,13.0,29,4,False
3169,14.333333333333302,27,3,1,0.333333333333333,14.0,67,19,False
3170,6.0,5,1,1,12.0,4.0,21,17,False
3171,12.0,101,1,1,1.0,13.0,47,23,True
3172,12.0,433,1,1,6.0,68.0,8,5,False
3173,8.0,434,1,1,1.0,100.0,22,0,False
3174,9.0,435,1,1,2.0,72.0,10,12,False
3175,3.52380952380952,119,9,3,17.2857142857143,2.49452546491821e-26,1154,240,True
3176,8.33333333333333,436,2,1,66.6666666666667,73.0,21,5,False
3177,1.0,121,1,1,85.0,31.0,1,1,False
3178,9.15,437,10,6,12.8,9.114443473899544e-85,665,257,True
3179,7.846153846153848,439,7,3,24.7692307692308,2.9737410707039603e-52,652,149,True
3180,12.0,28,2,1,10.727272727272698,15.0,33,28,False
3181,1.0,28,2,2,24.0,9.99122858047485e-05,81,5,True
3182,2.0,29,1,1,24.0,5.0,9,0,False
3183,2.71428571428571,30,3,1,3.85714285714286,6.0,381,33,False
3184,1.0,31,1,1,25.0,7.0,22,4,True
3185,8.0,32,2,1,7.0,1.0,11,13,False
3186,9.0,440,2,2,30.5,1.3552508366818599e-41,1,2,False
3187,3.5,0,4,3,2.0,0.0,255,1,True
3188,0.0,15,2,1,0.0,1.0,243,0,True
3189,1.0,16,1,1,0.0,2.0,11,1,True
3190,1.625,3,3,1,52.25,1.0,215,6,True
3191,11.4,1,4,3,10.0,0.666666666666667,229,3,False
3192,20.5,33,2,2,9.0,8.516735397279258e-05,27,24,True
3193,0.0,0,2,1,0.0,0.0,485,0,False
3194,2.3333333333333304,5,2,1,17.0,0.0,125,2,True
3195,2.0,442,1,1,10.0,60.0,1,1,False
3196,8.66666666666667,443,2,1,3.3333333333333304,103.0,114,2,True
3197,7.75,29,2,1,22.5,16.0,98,20,True
3198,0.0,444,1,1,0.0,85.0,4,4,True
3199,9.0,445,1,1,10.0,82.0,5,1,False
3200,6.5,123,1,1,5.5,18.0,113,0,False
3201,1.0,519,2,1,0.0,12.0,4,10,False
3202,10.3333333333333,446,4,2,6.83333333333333,5.94388424415084e-42,239,15,True
3203,4.33333333333333,447,2,2,7.33333333333333,1.18867171508594e-41,68,32,False
3204,6.6875,36,8,2,11.1875,6.86756684444845e-05,312,207,True
3205,4.64516129032258,9,13,7,31.3548387096774,0.0,1037,73,True
3206,26.0,10,1,1,11.0,1.0,7,0,False
3207,4.96153846153846,2,1,1,32.884615384615394,1.0,1670,2,False
3208,9.5,124,2,2,7.5,7.116071999841541e-20,28,2,True
3209,11.0,126,1,1,3.0,33.0,41,2,False
3210,7.17647058823529,13,10,2,32.5,0.0029296875,181,273,True
3211,7.05,14,11,5,3.7,4.4335104e-07,1807,43,True
3212,0.0,127,12,6,0.0,1.5242229116491097e-11,1114,486,False
3213,14.0,4,1,1,1.0,0.0,10,6,False
3214,2.3333333333333304,38,1,1,15.666666666666698,10.0,45,11,True
3215,6.2,17,2,2,9.4,0.0101089477539062,407,10,True
3216,0.5,16,2,2,21.0,0.001251220703125,158,0,False
3217,12.666666666666698,128,2,2,11.0,1.694169495772e-21,29,4,False
3218,6.5,13,2,1,48.5,4.0,4,3,False
3219,22.0,40,2,2,6.0,8.51674794830615e-05,112,40,False
3220,9.5,17,2,1,1.0,6.0,114,0,False
3221,4.0,41,1,1,2.0,12.0,0,3,False
3222,8.0,18,1,1,6.0,3.0,23,9,True
3223,8.47368421052632,20,14,4,11.1052631578947,3.29975046042819e-06,183,305,True
3224,12.0,21,4,2,11.0,0.0030264854431152,105,10,True
3225,3.5,30,2,2,43.5,0.5862427949905401,5,0,False
3226,2.3333333333333304,18,3,2,19.6666666666667,0.0978736877441406,59,6,True
3227,9.5,5,3,1,18.5,2.0,68,19,True
3228,6.56578947368421,22,25,6,52.4342105263158,8.70870723853909e-08,1548,1322,True
3229,0.7777777777777779,130,5,1,35.0,34.0,26,41,True
3230,11.0,23,8,4,7.0,2.95509322256748e-06,107,33,True
3231,0.0,24,9,3,0.0,0.0,272,316,False
3232,0.0,17,3,1,0.0,0.0,930,3,True
3233,0.0,25,8,1,0.0,1.0,75,100,False
3234,22.0,44,2,2,11.0,9.99177090079684e-05,32,7,False
3235,8.0,45,1,1,0.0,7.0,0,5,False
3236,38.0,26,1,1,0.0,7.0,5,3,False
3237,9.0,27,3,3,11.333333333333302,3.6659508654944e-05,33,29,False
3238,16.2,28,4,1,0.0,9.0,170,85,True
3239,2.0,47,1,1,46.0,15.0,1,0,False
3240,0.0,0,8,8,0.0,0.0,769,1,False
3241,18.0,29,1,1,0.0,3.0,5,26,False
3242,3.6666666666666696,30,2,2,50.0,0.0022627152502536,13,27,True
3243,5.0,31,3,2,2.6666666666666696,0.0025132428854703,14,64,False
3244,7.33333333333333,32,2,1,2.1481481481481497,7.0,136,110,False
3245,40.0,48,1,1,0.0,16.0,0,1,False
3246,15.0,34,1,1,4.0,9.0,0,6,False
3247,7.0,50,2,2,86.3333333333333,6.86756856458359e-05,4,12,False
3248,26.5,36,2,2,1.0,0.0012534440029412,30,19,False
3249,3.3333333333333304,37,6,3,25.0,5.534409130527679e-05,3,15,False
3250,13.0,40,1,1,1.0,5.0,1,1,False
3251,13.0,31,2,1,17.0,17.0,364,293,True
3252,1.0,521,1,1,33.0,13.0,35,44,False
3253,0.5,42,1,2,3.5,0.0012528880142781,100,27,False
3254,0.0,72,1,1,0.0,0.0,261,0,False
3255,15.5,21,1,1,27.5,7.0,64,38,True
3256,3.55555555555556,7,6,1,15.166666666666698,4.0,505,139,True
3257,14.0,44,1,1,24.5,9.0,79,61,False
3258,0.0,51,2,2,0.0,0.0,56,13,True
3259,0.142857142857143,2,4,1,1.57142857142857,0.0,481,6,False
3260,0.0,45,9,6,0.0,7.620980358643387e-20,1405,301,True
3261,4.91666666666667,0,6,5,55.75,0.0,267,159,False
3262,0.0,46,2,2,0.0,0.0012528880146334,557,0,False
3263,0.125,47,3,2,0.0,4.47036754280816e-08,199,44,False
3264,5.5263157894736805,48,6,1,48.6315789473684,10.0,51,53,False
3265,14.0,49,1,1,15.0,16.0,13,13,False
3266,8.0,50,6,4,49.6,2.89548767543189e-06,330,22,False
3267,8.66666666666667,51,3,1,14.333333333333302,10.0,559,25,False
3268,15.0,52,1,1,21.0,11.0,7,0,False
3269,3.75,53,3,1,40.0,12.0,44,10,False
3270,10.25,55,4,2,20.25,0.0031876566390569,14,7,False
3271,0.927710843373494,56,14,3,8.55421686746988,3.65268842936569e-05,406,497,False
3272,0.130434782608696,63,20,1,4.25,7.0,362,381,True
3273,0.0,66,1,1,0.0,2.0,41,0,False
3274,2.0,69,1,1,0.0,3.0,13,0,False
3275,3.29411764705882,143,40,15,0.3921568627450979,0.0044444444444445,776,425,False
3276,0.0,0,1,1,0.0,0.0,74,4,False
3277,0.0,0,1,1,0.0,0.0,108,222,False
3278,0.0,0,1,1,0.0,0.0,27,35,False
3279,0.0,0,1,1,0.0,0.0,228,270,False
3280,0.0,0,2,1,0.0,0.0,20,15,False
3281,0.0,0,1,1,0.0,0.0,123,77,False
3282,0.0,0,1,1,0.0,0.0,51,41,False
3283,0.0,0,7,1,0.0,0.0,1338,0,True
3284,0.0,0,1,1,0.0,0.0,152,50,False
3285,0.0,0,1,1,0.0,0.0,15,43,False
3286,0.0,3,1,1,0.0,3.0,120,122,False
3287,8.5,5,1,1,0.0,5.0,34,8,False
3288,0.0,5,4,1,0.0,5.0,256,274,False
3289,7.0,3,1,1,0.0,3.0,13,16,False
3290,0.0,5,2,1,0.0,5.0,77,35,False
3291,0.0,3,4,1,0.0,3.0,227,227,False
3292,8.0,3,1,1,0.0,3.0,8,12,False
3293,0.0,3,3,1,0.0,3.0,279,209,False
3294,0.0,3,3,1,0.0,3.0,36,20,False
3295,0.0,5,3,1,0.0,5.0,220,205,False
3296,0.08,3,6,1,0.0,3.0,574,25,False
3297,0.0,3,1,1,0.0,3.0,115,24,False
3298,0.0,3,3,1,0.0,3.0,39,10,False
3299,2.6,10,3,1,0.0,10.0,381,276,False
3300,6.33333333333333,9,1,1,0.0,9.0,7,16,False
3301,3.5,6,1,1,0.0,6.0,52,1,False
3302,2.0,6,3,1,0.0,6.0,47,36,False
3303,3.8,6,4,1,0.0,6.0,86,223,False
3304,2.75,6,2,1,0.0,6.0,29,60,False
3305,0.0,9,1,1,0.0,9.0,7,2,False
3306,0.0,10,1,1,0.0,10.0,89,0,False
3307,0.0,10,1,1,0.0,10.0,75,22,False
3308,2.5,9,2,1,0.0,9.0,17,18,False
3309,2.8333333333333304,6,3,1,0.0,6.0,15,21,False
3310,0.0,9,2,1,0.0,9.0,155,89,False
3311,3.2,10,3,1,0.0,10.0,292,92,False
3312,1.5,6,2,1,0.0,6.0,12,8,False
3313,6.5,15,2,1,0.0,15.0,125,63,False
3314,8.0,15,2,1,0.0,15.0,73,151,False
3315,8.0,13,1,1,0.0,13.0,25,16,False
3316,4.25,12,3,1,0.0,12.0,11,9,False
