commit_id,nuc,arexp,nd,ns,age,la,ld,target
1490,5.29411764705882,486.0,10,1,53.55882352941179,1528,1664,False
1491,3.5714285714285694,385.0,1,1,1.0,497,354,False
1492,4.66666666666667,388.0,1,1,0.0,122,71,False
1493,3.28571428571429,389.0,1,1,0.7142857142857142,1074,732,False
1494,2.0,390.0,1,1,5.25,58,284,False
1495,21.3333333333333,329.0,3,1,6.0,41,32,False
1496,9.0,330.0,1,1,0.0,1,1,False
1497,0.0,184.0,1,1,0.0,95,36,False
1498,1.0,185.0,1,1,0.0,3,3,False
1499,1.0,99.0,1,1,35.0,13,6,False
1500,26.5,331.0,2,1,0.0,58,26,False
1501,5.8,186.0,4,1,7.8,104,22,False
1502,2.8,391.0,1,1,0.0,627,30,False
1503,6.0,392.0,1,1,0.0,82,1,False
1504,4.66666666666667,312.0,4,1,2.0,878,1,False
1505,1.0,317.0,3,1,0.0,121,3,False
1506,4.5,393.0,1,1,0.0,2,2,False
1507,79.0,332.0,1,1,1.0,2,0,False
1508,5.5,394.0,1,1,0.0,15,22,False
1509,2.81818181818182,527.0,4,1,9.45454545454546,599,173,False
1510,11.0,333.0,1,1,0.0,14,36,True
1511,2.6666666666666696,395.0,1,1,0.333333333333333,335,175,False
1512,9.5,391.0,2,1,0.5,17,14,False
1513,11.0,396.0,1,1,0.0,32,10,False
1514,8.5,188.0,2,1,13.5,2,27,False
1515,12.0,334.0,1,1,0.0,3,3,False
1516,13.0,335.0,1,1,0.0,0,2,False
1517,9.2,189.0,3,1,17.2,72,21,False
1518,1.4,324.0,3,1,0.2,166,110,False
1519,5.93333333333333,398.0,5,1,3.7333333333333294,223,277,False
1520,19.0,112.0,2,1,6.66666666666667,12,3,False
1521,0.0,278.0,3,1,0.0,8102,0,True
1522,15.333333333333302,190.0,3,1,7.0,18,18,False
1523,23.0,191.0,1,1,0.0,1,3,False
1524,7.5,399.0,1,1,1.25,485,634,False
1525,14.0,400.0,1,1,0.0,23,32,False
1526,20.0,336.0,1,1,15.6,77,8,False
1527,6.33333333333333,401.0,1,1,0.333333333333333,149,85,False
1528,21.0,192.0,3,1,4.33333333333333,28,13,False
1529,2.0,193.0,1,1,10.0,1,1,False
1530,18.0,194.0,1,1,12.0,1,1,False
1531,0.0,195.0,1,1,0.0,1,1,False
1532,8.66666666666667,402.0,1,1,0.333333333333333,71,19,False
1533,0.285714285714286,403.0,1,1,0.0,300,0,False
1534,8.63636363636364,405.0,4,1,4.18181818181818,195,162,False
1535,1.0,209.0,1,1,0.0,2,7,False
1536,2.0,211.0,1,1,0.0,1,1,False
1537,2.5,213.0,1,1,0.0,7,7,False
1538,3.3333333333333304,214.0,1,1,0.0,14,7,False
1539,5.0,215.0,2,1,6.5,4,1,False
1540,4.0,216.0,1,1,0.0,2,1,False
1541,0.4285714285714289,284.0,1,1,0.0,8,151,False
1542,2.0,338.0,1,1,13.0,1,1,False
1543,3.75,406.0,1,1,1.5833333333333302,926,538,False
1544,10.0,407.0,1,1,0.0,53,139,False
1545,8.16666666666667,408.0,2,1,0.0,152,219,False
1546,16.0,196.0,1,1,1.0,6,1,False
1547,13.5,197.0,2,1,10.5,56,4,False
1548,3.0,217.0,2,1,1.0,150,35,True
1549,7.0,221.0,1,1,0.0,3,0,False
1550,5.0,326.0,2,1,36.25,130,5,False
1551,1.0,327.0,1,1,0.0,12,0,False
1552,6.0,224.0,3,1,1.6363636363636398,271,16,True
1553,6.66666666666667,225.0,5,1,4.11111111111111,833,77,True
1554,6.4,410.0,2,1,0.0,732,339,False
1555,1.7142857142857095,411.0,2,1,0.0,9,9,False
1556,2.0,226.0,1,1,0.0,6,2,False
1557,10.6875,412.0,5,1,2.0,435,270,False
1558,9.92307692307692,227.0,4,1,0.0769230769230769,463,39,True
1559,17.25,413.0,4,1,0.0,13,9,False
1560,5.0,229.0,1,1,0.0,12,2,False
1561,0.666666666666667,414.0,1,1,0.0,153,99,False
1562,1.0,290.0,1,1,3.0,0,95,False
1563,4.66666666666667,415.0,1,1,0.333333333333333,28,18,False
1564,1.6666666666666698,416.0,1,1,0.0,581,440,False
1565,2.5,417.0,1,1,0.0,73,14,False
1566,2.5,418.0,1,1,0.0,26,5,False
1567,2.0,419.0,1,1,0.0,11,18,False
1568,3.0,420.0,1,1,0.0,286,130,False
1569,3.0,421.0,1,1,0.0,1,1,False
1570,4.0,422.0,1,1,0.0,200,6,False
1571,13.0,199.0,1,1,4.0,2,26,False
1572,49.0,200.0,1,1,13.0,47,22,False
1573,50.0,201.0,1,1,0.0,2,0,False
1574,4.66666666666667,423.0,2,1,0.333333333333333,814,390,False
1575,12.5,328.0,2,1,6.5,10,0,False
1576,5.0,330.0,1,1,2.0,2,1,False
1577,9.0,424.0,1,1,0.0,8,8,False
1578,0.0,425.0,1,1,0.0,450,0,False
1579,2.0,426.0,1,1,0.0,150,27,False
1580,7.5,427.0,1,1,0.0,438,215,False
1581,2.1,428.0,2,1,0.2,41,19,False
1582,6.0,230.0,1,1,1.0,322,180,True
1583,10.9,231.0,4,1,4.9,283,67,True
1584,4.11111111111111,232.0,3,1,0.8888888888888891,278,58,False
1585,1.5,233.0,1,1,0.0,34,2,False
1586,1.5,430.0,1,1,1.5,19,228,False
1587,1.0,237.0,1,1,0.0,107,2,False
1588,1.5,431.0,1,1,1.2,387,25,False
1589,7.52272727272727,433.0,14,2,10.3863636363636,487,486,True
1590,4.75,114.0,5,2,38.625,25,54,True
1591,3.7,434.0,5,1,0.0,345,61,False
1592,12.612903225806502,202.0,10,1,15.4193548387097,525,626,True
1593,1.6666666666666698,435.0,1,1,0.0,284,60,False
1594,10.1666666666667,332.0,5,1,25.0,134,107,True
1595,8.888888888888891,333.0,3,1,34.5555555555556,426,94,False
1596,0.0,46.0,1,1,0.0,54,0,False
1597,5.5,47.0,2,1,7.0,1,55,False
1598,12.0,115.0,3,1,0.0,3,8,False
1599,8.0,204.0,1,1,26.5,2,53,False
1600,2.6666666666666696,239.0,1,1,0.666666666666667,139,114,True
1601,4.33333333333333,48.0,1,1,6.6,45,0,False
1602,8.33333333333333,436.0,2,1,0.0,128,124,False
1603,14.5,206.0,5,1,6.5,26,17,True
1604,15.333333333333302,506.0,2,1,4.33333333333333,3,140,False
1605,4.0,437.0,1,1,0.0,2,2,False
1606,27.0,392.0,1,1,0.0,2,2,False
1607,4.5,439.0,2,1,0.0,69,27,False
1608,5.25,440.0,6,1,9.0,19,18,False
1609,12.75,510.0,4,1,0.0,157,100,False
1610,56.0,343.0,2,1,0.5,32,11,False
1611,2.0,208.0,1,1,8.0,74,21,False
1612,5.0,441.0,1,1,0.166666666666667,66,30,False
1613,6.25,210.0,2,1,0.0,4,4,False
1614,13.0,117.0,1,1,0.0,194,72,True
1615,6.4883720930232585,442.0,7,1,0.7674418604651159,49,42,False
1616,4.0,240.0,1,1,1.7142857142857095,231,81,True
1617,20.0,241.0,2,1,1.33333333333333,118,97,False
1618,2.0,298.0,1,1,0.0,3,0,False
1619,5.0,335.0,1,1,0.0,45,30,False
1620,4.77777777777778,242.0,4,1,13.444444444444402,391,133,True
1621,11.875,566.0,6,1,2.125,38,766,False
1622,7.5,243.0,3,1,31.25,22,18,False
1623,14.0,118.0,1,1,0.0,30,20,False
1624,14.166666666666698,120.0,4,1,0.5,86,25,False
1625,10.25,569.0,2,1,0.0,49,33,False
1626,8.4,570.0,4,1,4.2,5,90,False
1627,0.0,571.0,1,1,0.0,8,0,False
1628,1.0,572.0,1,1,0.0,2,6,False
1629,0.0,50.0,1,1,0.0,140,0,False
1630,45.0,344.0,1,1,1.0,13,2,False
1631,1.0,121.0,1,1,0.0,3,1,False
1632,15.0,122.0,4,1,0.0,41,25,False
1633,5.0,211.0,2,3,3.14285714285714,348,47,False
1634,4.0,213.0,1,1,0.0,48,39,False
1635,5.0,214.0,1,1,0.0,23,0,True
1636,6.0,215.0,1,1,0.0,1,1,False
1637,3.3333333333333304,219.0,2,2,6.0,28,24,False
1638,6.83333333333333,444.0,2,1,0.0,143,148,False
1639,10.3181818181818,446.0,5,1,18.9545454545455,301,134,False
1640,8.25,447.0,4,1,5.0,145,9,False
1641,3.0,448.0,3,1,1.0,10,3,False
1642,6.73529411764706,450.0,15,1,4.44117647058824,178,405,False
1643,18.0,336.0,4,1,0.2,491,3,False
1644,1.0,51.0,1,1,0.0,45,4,False
1645,2.0,52.0,1,1,0.0,0,140,False
1646,1.61904761904762,346.0,9,1,9.33333333333333,65,0,False
1647,8.21428571428571,244.0,5,1,13.142857142857098,604,217,True
1648,3.2,245.0,2,1,0.0,35,191,False
1649,10.5625,528.0,7,1,8.1875,3711,2548,False
1650,15.0,224.0,1,1,0.0,14,3,False
1651,7.25,452.0,4,1,0.125,143,64,False
1652,8.0,225.0,1,1,0.0,36,24,False
1653,9.0,226.0,1,1,0.0,15,0,False
1654,25.0,228.0,1,1,2.0,8,6,False
1655,16.7142857142857,454.0,6,1,0.285714285714286,55,77,False
1656,4.5,585.0,1,1,0.0,4,1,False
1657,26.0,229.0,1,1,0.0,2,0,False
1658,24.0,187.0,2,1,35.5,3,3,False
1659,13.75,339.0,4,1,4.0,8,14,False
1660,6.80952380952381,341.0,11,1,14.3809523809524,365,111,False
1661,10.6111111111111,456.0,7,1,0.166666666666667,96,96,False
1662,16.3,458.0,6,1,0.9,44,13,False
1663,8.66666666666667,459.0,3,1,0.5,58,32,False
1664,5.2,230.0,2,3,4.8,215,299,True
1665,3.75,247.0,2,1,1.5,166,6,True
1666,5.0,248.0,1,1,0.0,0,2,False
1667,4.33333333333333,249.0,2,1,0.0,12,10,False
1668,10.0,250.0,1,1,7.0,0,8,False
1669,18.2,460.0,1,1,0.8,28,173,False
1670,3.8333333333333295,251.0,2,1,41.6666666666667,88,4,False
1671,2.0,399.0,1,1,0.0,1,4,False
1672,8.31818181818182,462.0,7,1,29.4545454545455,121,61,True
1673,2.0,463.0,1,1,1.0,1,1,False
1674,5.5,464.0,5,1,2.0,186,143,False
1675,9.5,465.0,1,1,1.5,3,3,False
1676,11.0,233.0,1,1,1.0,15,4,True
1677,1.0,234.0,1,1,22.0,12,0,True
1678,4.25,343.0,4,1,8.5,508,85,False
1679,4.33333333333333,345.0,3,1,0.0,36,9,False
1680,3.0,466.0,1,1,0.0,13,12,False
1681,4.84210526315789,348.0,3,1,3.89473684210526,19,19,False
1682,7.0,467.0,1,1,0.666666666666667,18,25,False
1683,9.33333333333333,468.0,1,1,2.0,326,373,False
1684,7.42105263157895,349.0,5,1,3.63157894736842,31,53,False
1685,20.5,125.0,4,1,3.3333333333333304,179,56,True
1686,1.5,350.0,2,1,0.5,30,45,False
1687,6.5,469.0,1,1,0.833333333333333,130,21,False
1688,9.25,471.0,1,1,0.0,271,152,False
1689,2.625,346.0,2,1,4.25,88,32,False
1690,4.5,347.0,2,1,0.0,89,8,False
1691,17.0,351.0,2,1,2.0,12,3,False
1692,12.0,235.0,1,1,1.0,19,25,False
1693,2.0,300.0,1,1,11.0,14,13,False
1694,9.0,352.0,1,1,9.0,49,4,False
1695,13.7777777777778,472.0,8,1,1.16666666666667,93,298,False
1696,21.2857142857143,473.0,7,1,3.4285714285714306,80,30,False
1697,2.0,477.0,2,1,0.0,25,6,False
1698,12.0,478.0,1,1,0.0,26,20,False
1699,8.91666666666667,480.0,10,1,1.08333333333333,138,6435,True
1700,7.0,349.0,1,1,0.0,3,1,False
1701,8.142857142857139,350.0,7,1,2.71428571428571,43,32,False
1702,3.0,302.0,1,1,0.0,1,1,False
1703,18.0,126.0,2,1,3.5,29,7,False
1704,4.0,303.0,1,1,0.0,0,2,False
1705,6.0,355.0,1,1,7.0,1,3,False
1706,20.6666666666667,127.0,2,1,0.666666666666667,73,59,False
1707,20.5,128.0,1,1,0.0,12,7,False
1708,24.5,129.0,3,1,0.5,6,6,False
1709,25.5,130.0,3,1,0.0,5,11,False
1710,2.0,401.0,1,1,51.0,28,4,False
1711,1.0,483.0,1,1,4.0,1,1,False
1712,57.5,403.0,2,1,4.0,9,9,False
1713,8.5,356.0,1,1,2.0,26,10,False
1714,3.5,486.0,3,1,0.25,63,70,False
1715,9.0,489.0,1,1,0.0,5,5,False
1716,8.0,490.0,2,1,0.666666666666667,15,4,False
1717,7.0,352.0,1,1,2.0,10,24,False
1718,23.0,133.0,4,1,0.0,15,18,False
1719,37.25,199.0,4,1,10.25,3,18,False
1720,15.0,495.0,3,1,5.66666666666667,39,41,True
1721,8.5,406.0,2,1,53.0,11,11,True
1722,14.5454545454545,408.0,6,1,18.4545454545455,46,23,False
1723,3.6666666666666696,239.0,3,1,22.6666666666667,31,4,False
1724,5.75,241.0,3,1,23.0,0,149,False
1725,22.0,362.0,1,1,0.0,6,0,False
1726,3.6666666666666696,356.0,3,1,7.66666666666667,10,47,False
1727,7.0,357.0,1,1,0.0,2,0,False
1728,4.0,358.0,4,1,2.5,60,12,False
1729,3.0,242.0,1,1,8.0,1,1,False
1730,49.0,364.0,1,1,0.0,5,2,False
1731,50.0,365.0,1,1,0.0,2,2,False
1732,8.3,497.0,4,1,4.1,13,46,False
1733,4.5,208.0,1,1,17.5,51,7,False
1734,3.14285714285714,243.0,6,1,42.8571428571429,30,42,False
1735,3.0,209.0,1,1,0.0,6,2,False
1736,4.0,211.0,1,1,0.0,2,7,False
1737,4.0,366.0,1,1,4.0,2,5,False
1738,51.0,367.0,1,1,0.0,16,0,False
1739,7.9,500.0,8,1,14.0,111,17,False
1740,1.0,566.0,1,1,7.0,24,2,False
1741,11.5,502.0,3,1,0.0,39,34,False
1742,6.0,360.0,2,1,0.0,37,4,False
1743,4.0,361.0,2,1,0.0,54,0,False
1744,10.0,362.0,1,1,0.0,14,4,False
1745,9.75,245.0,3,1,26.25,18,4,False
1746,10.0,411.0,1,1,4.0,1,1,False
1747,2.0,364.0,2,1,81.0,9,1,False
1748,0.5,0.0,1,1,37.75,176,95,False
1749,1.5,365.0,1,1,40.0,181,84,False
1750,24.0,366.0,1,1,12.0,1,0,False
1751,12.0,261.0,1,1,6.0,15,11,False
1752,3.0,262.0,1,1,89.0,5,49,False
1753,24.6,247.0,4,2,1.4,16,24,False
1754,4.0,264.0,1,1,89.0,27,43,False
1755,5.0,368.0,1,1,2.0,3,2,False
1756,26.0,369.0,2,1,1.0,9,25,False
1757,5.0,136.0,2,1,3.0,30,6,False
1758,5.0,137.0,3,1,2.0,17,4,False
1759,4.66666666666667,412.0,3,1,32.6666666666667,5,19,False
1760,7.0,370.0,1,1,0.0,5,1,False
1761,8.0,371.0,1,1,0.0,0,4,False
1762,9.0,373.0,1,1,0.0,2,2,False
1763,5.33333333333333,104.0,2,1,30.6666666666667,21,0,False
1764,18.8,506.0,3,1,11.6,96,3,False
1765,10.0,2.0,1,1,0.0,1,1,False
1766,6.66666666666667,370.0,3,1,1.0,22,1,False
1767,12.0,372.0,1,1,0.0,18,16,False
1768,10.3333333333333,373.0,2,2,1.6666666666666698,54,4,True
1769,8.66666666666667,374.0,2,1,4.0,197,6,True
1770,7.5,141.0,1,1,28.0,4,0,False
1771,8.0,375.0,1,1,0.0,53,14,True
1772,22.5,414.0,1,1,2.0,4,4,False
1773,12.333333333333302,144.0,4,1,1.33333333333333,58,64,False
1774,1.0,376.0,1,1,0.0,1,0,False
1775,10.0,313.0,1,1,3.0,1,1,False
1776,8.0,212.0,1,1,1.5,37,16,True
1777,12.0,314.0,1,1,0.0,6,6,False
1778,7.0,214.0,1,1,54.0,2,0,False
1779,2.0,416.0,1,1,74.0,7,1,False
1780,11.0,417.0,2,1,16.0,27,2,False
1781,3.88461538461538,510.0,13,2,7.23076923076923,60,50,False
1782,12.5,618.0,2,1,3.0,16,32,False
1783,15.0,620.0,4,1,3.0,23,23,False
1784,0.0,512.0,1,1,0.0,6,0,False
1785,4.0,513.0,1,1,33.0,2,1,False
1786,11.0,514.0,1,1,0.0,7,1,False
1787,2.0,145.0,1,1,29.0,1,0,False
1788,1.0,515.0,1,1,123.0,1,1,False
1789,12.0,377.0,1,1,0.0,6,2,False
1790,1.0,418.0,1,1,123.0,0,3,False
1791,0.0,516.0,1,1,0.0,21,0,False
1792,0.882352941176471,518.0,8,1,53.6470588235294,10,916,False
1793,6.0,379.0,2,1,2.6666666666666696,41,15,False
1794,0.0,217.0,1,1,0.0,4,2,False
1795,12.5,150.0,2,1,0.5,4,14,False
1796,11.0,570.0,1,1,1.0,1,1,False
1797,2.0,519.0,1,1,6.0,0,7,False
1798,5.0,219.0,1,1,13.0,0,42,False
1799,53.0,420.0,1,1,1.0,2,3,False
1800,18.0,156.0,2,1,14.5,4,4,False
1801,6.33333333333333,422.0,2,2,37.0,22,20,False
1802,6.0,158.0,1,1,29.0,3,1,False
1803,10.1851851851852,523.0,18,1,9.74074074074074,262,228,True
1804,3.5,525.0,2,1,0.0,0,23,False
1805,6.0,527.0,1,1,0.0,2,14,False
1806,3.0,529.0,1,1,0.0,3,1,False
1807,3.71428571428571,530.0,3,1,2.85714285714286,81,30,False
1808,1.0,378.0,1,1,35.0,1,7,False
1809,0.0,531.0,1,1,0.0,1,1,False
1810,1.0,532.0,1,1,124.0,3,1,False
1811,12.666666666666698,382.0,2,1,0.0,7,2,False
1812,13.0,383.0,1,1,0.0,10,0,False
1813,14.0,384.0,1,1,0.0,1,1,False
1814,7.0,386.0,1,1,0.0,4,2,False
1815,7.0,423.0,2,1,0.0,4,6,False
1816,16.0,159.0,3,1,10.1666666666667,50,33,False
1817,1.5,536.0,1,1,4.0,5,6,False
1818,23.0,571.0,1,1,2.0,8,5,False
1819,9.77777777777778,3.0,9,1,11.2592592592593,825,216,True
1820,15.0,381.0,1,1,21.0,0,13,False
1821,10.0,537.0,1,1,12.0,2,2,False
1822,18.0,161.0,3,1,7.375,198,143,False
1823,17.0,540.0,4,1,26.5,15,10,False
1824,4.0,250.0,1,1,41.0,1,1,False
1825,3.0,544.0,1,1,5.0,2,1,False
1826,8.6,572.0,4,1,34.4,66,15,False
1827,2.6,341.0,3,1,0.0,6,235,False
1828,22.0,548.0,3,1,9.0,15,1,False
1829,11.2857142857143,7.0,3,1,1.28571428571429,40,28,False
1830,5.5,549.0,2,1,26.5,40,2,True
1831,20.1428571428571,163.0,2,1,2.57142857142857,50,63,False
1832,5.0,551.0,1,1,8.0,5,0,False
1833,4.25,10.0,1,1,25.5,67,5,False
1834,0.5,424.0,2,1,4.0,3,3,False
1835,30.0,425.0,1,1,17.0,6,8,False
1836,1.0,426.0,1,1,130.0,73,1,False
1837,1.0,573.0,1,1,131.0,0,14,False
1838,0.0,252.0,1,1,0.0,40,221,False
1839,5.0,13.0,4,1,26.1,136,20,False
1840,1.27272727272727,253.0,3,1,25.0,404,424,False
1841,1.0,254.0,2,1,27.5,12,16,False
1842,18.0,555.0,2,1,65.5,12,7,False
1843,2.0,556.0,1,1,0.0,5,5,False
1844,1.25,255.0,2,1,0.0,12,51,False
1845,1.5,256.0,2,1,0.0,12,6,False
1846,2.0,257.0,1,1,0.0,1,1,False
1847,4.0,15.0,1,1,2.0,3,7,False
1848,18.8571428571429,167.0,5,1,5.642857142857139,136,105,True
1849,4.25,17.0,2,2,0.0,99,60,False
1850,2.5,258.0,1,1,0.5,83,89,False
1851,16.5185185185185,168.0,9,1,10.2222222222222,375,307,True
1852,3.3333333333333304,428.0,2,1,20.3333333333333,65,11,False
1853,1.5,390.0,2,1,6.0,13,0,False
1854,45.5,558.0,1,1,5.0,39,6,False
1855,14.0,171.0,4,1,0.0,23,9,False
1856,8.4,559.0,3,1,6.0,32,2,False
1857,11.0,391.0,3,1,9.5,63,26,False
1858,15.0,394.0,1,1,0.0,0,5,False
1859,0.0,351.0,1,1,0.0,2,0,False
1860,1.5,260.0,2,1,0.0,134,24,False
1861,4.0,267.0,1,1,1.0,120,1,False
1862,40.5,173.0,2,1,2.5,34,11,False
1863,18.6666666666667,395.0,3,1,23.3333333333333,24,20,False
1864,9.2,563.0,3,1,1.2,110,0,False
1865,36.0,429.0,1,1,0.0,6,0,False
1866,16.8947368421053,175.0,10,1,5.5,395,396,False
1867,4.0,569.0,1,1,7.0,8,0,False
1868,39.5,383.0,2,1,9.5,8,2,False
1869,1.25,570.0,1,1,7.75,28,0,False
1870,17.4090909090909,176.0,7,1,0.363636363636364,33,73,False
1871,9.0,233.0,1,1,48.0,1,0,False
1872,0.5,384.0,1,1,68.5,85,25,False
1873,15.0,385.0,2,1,4.0,7,3,False
1874,37.0,621.0,1,1,1.0,6,1,False
1875,12.5357142857143,572.0,18,2,11.0,62,64,False
1876,22.1666666666667,179.0,5,1,0.0833333333333333,36,39,False
1877,4.375,573.0,3,1,41.0,111,26,False
1878,17.25,263.0,4,1,0.625,42,47,False
1879,9.5,234.0,1,1,25.0,11,4,False
1880,19.45,264.0,8,1,1.6,95,87,True
1881,16.5,180.0,5,1,3.4,55,58,False
1882,1.0,386.0,1,1,51.0,7,5,False
1883,65.0,266.0,1,1,0.0,1,1,False
1884,1.0,24.0,5,1,8.28571428571429,37,11,False
1885,2.0,106.0,1,1,2.0,3,13,False
1886,5.0,269.0,1,1,0.0,1,1,False
1887,21.4,181.0,2,2,17.0,7,5,False
1888,5.28571428571429,574.0,2,1,7.142857142857139,75,1,False
1889,25.0,402.0,1,1,22.0,1,1,False
1890,2.4,236.0,1,1,55.0,11,6,False
1891,3.0,365.0,1,1,38.0,20,11,False
1892,10.0,575.0,1,1,20.0,5,2,False
1893,26.0,406.0,1,1,0.0,1,1,False
1894,11.0,183.0,2,2,28.0,35,3,False
1895,7.75,32.0,3,1,47.0,83,5,False
1896,2.5,407.0,2,1,42.5,48,0,False
1897,23.0,408.0,1,1,21.0,61,32,False
1898,1.0,118.0,1,1,23.0,59,4,False
1899,0.0,409.0,1,1,0.0,21,0,False
1900,5.0,622.0,1,1,87.0,14,2,False
1901,0.0,410.0,1,1,0.0,6,1,False
1902,6.0,439.0,1,1,0.0,9,11,False
1903,1.8,413.0,2,1,12.6,109,26,False
1904,10.0,396.0,2,1,24.0,61,35,False
1905,6.0,397.0,1,1,0.0,18,14,False
1906,1.5,271.0,2,1,46.5,0,96,False
1907,6.0,273.0,1,1,4.0,1,1,False
1908,5.75,374.0,4,1,6.25,93,60,False
1909,5.0,375.0,3,1,0.0,41,44,False
1910,25.75,579.0,4,1,25.25,17,15,False
1911,6.33333333333333,415.0,2,1,18.3333333333333,16,3,False
1912,2.0,582.0,3,1,9.0,5,5,False
1913,8.33333333333333,416.0,4,1,33.3333333333333,72,23,False
1914,11.583333333333302,581.0,8,1,12.0,269,2,False
1915,14.6206896551724,186.0,16,3,15.3218390804598,2773,1075,False
1916,13.0,417.0,1,1,0.0,2,2,False
1917,6.25,119.0,12,1,63.9375,190,19,True
1918,14.333333333333302,587.0,3,1,0.0,12,8,False
1919,0.5,384.0,2,1,21.0,22,5,False
1920,7.0,121.0,1,1,30.0,2,2,False
1921,2.2727272727272703,122.0,11,1,33.8181818181818,23,13,False
1922,13.0,123.0,1,1,31.0,2,1,False
1923,3.625,124.0,7,2,42.625,45,6,False
1924,11.5,419.0,2,1,0.5,6,5,False
1925,4.0,421.0,2,1,56.5,21,0,False
1926,1.0,424.0,1,1,87.0,18,4,False
1927,16.6666666666667,440.0,3,1,33.6666666666667,23,2,False
1928,20.0,441.0,2,1,0.0,10,9,False
1929,5.0,582.0,1,1,18.0,48,0,False
1930,13.5,425.0,3,1,36.5,14,17,False
1931,6.25,444.0,4,1,7.0,23,3,False
1932,15.0,426.0,1,1,4.0,10,32,False
1933,12.5,445.0,2,1,10.0,15,13,False
1934,2.0,446.0,1,1,10.0,35,20,False
1935,1.5,447.0,1,1,9.0,33,31,False
1936,0.0,597.0,1,1,0.0,29,0,False
1937,4.0,429.0,1,1,82.0,0,4,False
1938,11.3636363636364,583.0,7,1,2.54545454545455,238,17,False
1939,3.5,132.0,5,1,0.625,19,19,False
1940,3.0,404.0,1,1,0.0,2,42,False
1941,5.0,268.0,1,1,5.0,4,0,False
1942,8.5,432.0,3,2,7.5,12,11,False
1943,29.5,434.0,2,1,0.0,34,10,False
1944,6.0,584.0,1,1,2.0,23,2,False
1945,14.2857142857143,606.0,3,1,6.142857142857139,31,13,False
1946,4.0,407.0,1,1,26.0,2,0,False
1947,9.25,452.0,2,1,19.5,315,20,False
1948,16.0,408.0,1,1,82.0,209,43,False
1949,0.4285714285714289,269.0,1,1,1.21428571428571,236,22,False
1950,6.0,409.0,1,1,1.0,1,1,False
1951,67.0,436.0,1,1,8.0,35,27,False
1952,1.5,613.0,1,1,0.0,56,6,False
1953,8.0,134.0,1,1,37.0,0,1,False
1954,29.5,615.0,1,1,2.5,15,9,True
1955,17.1428571428571,617.0,10,1,9.64285714285714,53,54,False
1956,2.0,270.0,1,1,0.0,2,0,False
1957,2.6666666666666696,271.0,1,1,0.0,49,2,False
1958,5.0,619.0,1,1,1.0,1,1,False
1959,7.44,135.0,15,1,20.28,772,53,False
1960,3.25,137.0,4,1,0.0,5,5,False
1961,21.5,454.0,2,1,1.0,2,6,False
1962,38.0,622.0,1,1,0.0,9,2,True
1963,2.0,438.0,1,1,7.0,4,8,False
1964,2.3333333333333304,272.0,1,1,0.666666666666667,5,4,False
1965,20.0,410.0,4,1,1.0,14,8,False
1966,8.625,273.0,6,1,2.0,48,21,False
1967,1.0,624.0,1,1,1.0,0,53,False
1968,0.0,625.0,1,1,0.0,53,0,False
1969,7.0,192.0,1,1,5.0,2,2,False
1970,8.0,412.0,1,1,0.0,0,1,False
1971,0.0,143.0,1,1,0.0,5,0,False
1972,30.3333333333333,145.0,3,1,4.66666666666667,25,4,False
1973,20.5,146.0,2,1,3.0,2,2,False
1974,6.0,455.0,1,1,0.0,2,1,False
1975,8.03333333333333,458.0,8,1,54.7,64,74,False
1976,12.0,148.0,1,1,0.0,1,1,False
1977,37.0,460.0,1,1,3.0,10,2,False
1978,1.0,585.0,2,1,8.75,118,1,False
1979,1.0,461.0,1,1,164.0,2,1,False
1980,7.0,150.0,5,1,4.11111111111111,147,100,False
1981,5.36363636363636,151.0,7,1,19.9090909090909,39,0,False
1982,53.0,396.0,1,1,1.0,33,4,True
1983,22.0,628.0,1,1,13.0,2,8,False
1984,23.0,630.0,1,1,0.0,22,12,False
1985,2.5,413.0,2,1,55.5,23,6,False
1986,1.25,415.0,3,1,7.0,0,631,False
1987,0.0,632.0,1,1,0.0,248,0,False
1988,0.0,587.0,1,1,0.0,76,0,False
1989,3.5,588.0,2,1,2.0,8,4,False
1990,6.5,152.0,1,1,6.0,59,6,True
1991,7.0,465.0,1,1,0.0,2,13,False
1992,12.333333333333302,590.0,1,1,36.3333333333333,11,2,False
1993,6.9,153.0,6,1,0.5,23,141,False
1994,11.0,591.0,2,1,5.0,111,7,False
1995,8.0,467.0,1,1,0.0,3,38,False
1996,22.0,194.0,1,1,42.0,2,1,False
1997,9.0,593.0,1,1,41.0,2,2,False
1998,11.0,595.0,1,1,41.0,3,3,False
1999,16.5,638.0,2,1,44.0,32,0,False
2000,93.0,469.0,1,1,5.0,7,6,False
2001,34.25,156.0,2,1,40.5,15,13,True
2002,17.5,418.0,1,1,6.0,69,2,False
2003,17.6666666666667,635.0,2,1,19.0,79,14,False
2004,8.0,419.0,1,1,2.0,1,1,False
2005,4.0,637.0,1,1,14.0,17,0,False
2006,9.0,420.0,1,1,2.0,2,13,False
2007,9.0,421.0,1,1,0.0,9,12,False
2008,20.5,422.0,1,1,19.0,168,5,False
2009,0.75,71.0,2,1,7.0,355,20,False
2010,2.3333333333333304,423.0,2,1,113.0,8,55,False
2011,1.0,405.0,2,1,0.0,2,2,False
2012,1.0,424.0,1,1,166.0,2,0,False
2013,1.0,639.0,1,1,138.0,2,0,False
2014,1.0,253.0,2,1,62.0,13,6,False
